"CTR","titleWords","adWords","depth","position","advCTR","advCTRInPos","queryCTR","queryCTRInPos","gender","age"
0.0305,7,19,1,1,0.024,0.029,0.0735,0.0778,"male","31-40"
0.0903,13,22,2,1,0.0345,0.0522,0.0485,0.0799,"unknown","unknown"
0.0073,13,24,1,1,0.049,0.0629,0.0038,0.0035,"female","19-24"
0.0645,4,13,2,1,0.0284,0.0337,0.0145,0.0204,"male","19-24"
0.05,6,15,2,2,0.0284,0.0189,0.046,0.0171,"male","41+"
0.112,3,19,2,1,0.016,0.0179,0.125,0.1349,"unknown","unknown"
0.024,11,22,1,1,0.0494,0.0554,0,0,"female","19-24"
0.0097,9,17,2,1,0.0545,0.0674,0.0352,0.0459,"unknown","unknown"
0.0091,5,14,1,1,0.0284,0.0337,0,0,"female","41+"
0.0077,14,25,1,1,0.0225,0.0508,0.0145,0.0149,"unknown","unknown"
0.0453,7,22,1,1,0.0426,0.0491,0.0252,0.0382,"female","25-30"
0.1148,6,14,1,1,0.0273,0.0356,0.0698,0.0879,"male","13-18"
0.0522,9,17,2,1,0.0273,0.0356,0.0562,0.085,"unknown","unknown"
0,6,25,1,1,0.0426,0.0491,0.0133,0.019,"unknown","unknown"
0.0862,11,17,3,1,0.0095,0.0151,0.0473,0.0692,"unknown","unknown"
0.0476,9,23,2,1,0.0426,0.0491,0.0408,0.0586,"unknown","unknown"
0.0822,8,16,2,1,0.0284,0.0337,0.0365,0.0511,"unknown","unknown"
0,7,15,2,2,0.035,0.0299,0.0233,0.0087,"male","25-30"
0.256,9,20,2,1,0.0876,0.1132,0.1029,0.1833,"male","19-24"
0.0244,12,24,3,3,0.0206,0.0123,0.0363,0.0135,"unknown","unknown"
0.1544,6,20,1,1,0.0917,0.098,0,0,"male","41+"
0.0236,10,31,2,1,0.0371,0.0547,0.0329,0.0557,"unknown","unknown"
0.1441,16,26,1,1,0.0878,0.0926,0.0049,0.0049,"female","13-18"
0.0368,10,27,1,1,0.0821,0.1052,0.0135,0.0175,"male","25-30"
0.0194,7,24,3,2,0.0426,0.0309,0.0542,0.0312,"unknown","unknown"
0.0308,10,23,2,2,0.0426,0.0309,0.046,0.0276,"male","19-24"
0.0594,10,21,1,1,0.0494,0.0554,0.0279,0.0325,"male","25-30"
0.0097,11,28,1,1,0.0152,0.0171,0.0167,0.0182,"male","31-40"
0.0748,9,26,3,1,0.0384,0.052,0.023,0.0395,"unknown","unknown"
0.0399,6,21,1,1,0.0302,0.0319,0.0075,0,"male","25-30"
0.0174,9,24,1,1,0.0706,0.0908,0.0089,0.011,"unknown","unknown"
0.0359,7,11,3,2,0.0278,0.022,0.0285,0.0264,"unknown","unknown"
0.0683,10,21,1,1,0.0317,0.0384,0.0366,0.0481,"unknown","unknown"
0.09,5,23,1,1,0.0284,0.0337,0.0214,0.0808,"male","25-30"
0.0356,9,21,1,1,0.0261,0.029,0.0386,0.0426,"unknown","unknown"
0,3,13,1,1,0.0161,0.018,0.007,0.0134,"female","13-18"
0.1282,8,23,2,2,0.1423,0.1013,0.0915,0.0644,"male","19-24"
0.0158,7,18,2,1,0.0376,0.0399,0.0444,0.0619,"unknown","unknown"
0,2,23,2,2,0.0184,0.0189,0.0179,0.0101,"unknown","unknown"
0.2137,9,23,2,1,0.1962,0.202,0.0388,0.052,"male","19-24"
0.14,9,23,2,1,0.1946,0.2045,0.0897,0.1144,"male","19-24"
0.0756,13,18,2,2,0.0505,0.0393,0.1172,0.0621,"male","25-30"
0.0741,10,29,2,1,0.0396,0.0414,0.0337,0.0421,"female","25-30"
0.0592,10,22,2,1,0.0376,0.0529,0.0549,0.0834,"unknown","unknown"
0.2353,12,18,2,1,0.0486,0.0618,0.0528,0.0832,"unknown","unknown"
0.0221,7,24,2,2,0.0426,0.0309,0.0373,0.0317,"unknown","unknown"
0.0897,5,23,1,1,0.0284,0.0337,0.0295,0.0965,"female","19-24"
0.0094,8,17,2,2,0.0209,0.0151,0.0398,0.0234,"unknown","unknown"
0,6,17,1,1,0.0273,0.0356,0.0192,0.0242,"unknown","unknown"
0.0172,7,15,1,1,0.0273,0.0356,0.0098,0.0176,"male","0-12"
0.0088,10,24,1,1,0.0494,0.0554,0.0137,0.0171,"female","31-40"
0.0133,9,21,2,1,0.019,0.0209,0.0223,0.0271,"male","13-18"
0.0324,7,22,1,1,0.0426,0.0491,0.1318,0.1329,"unknown","unknown"
0.0579,6,14,1,1,0.0337,0.0369,0.0083,0.0107,"male","0-12"
0.0495,7,22,1,1,0.0426,0.0491,0.02,0.0224,"male","13-18"
0.1286,8,16,2,1,0.0273,0.0356,0.0333,0.056,"unknown","unknown"
0.2464,10,15,2,1,0.0613,0.0671,0.0705,0.1065,"male","19-24"
0.1528,10,19,2,1,0.0343,0.0455,0.1084,0.1384,"female","19-24"
0.0508,5,23,1,1,0.0284,0.0337,0.0139,0.0584,"male","25-30"
0.1238,6,23,2,1,0.0426,0.0491,0.0437,0.0566,"male","19-24"
0.0693,13,21,2,1,0.0415,0.048,0.0149,0.0253,"male","41+"
0,11,28,2,2,0.0354,0.0194,0.0748,0.0261,"unknown","unknown"
0.0763,6,20,2,1,0.0919,0.0982,0.0232,0.0359,"male","25-30"
0.0245,5,17,2,1,0.0333,0.0458,0.0062,0.0109,"male","19-24"
0.0058,7,17,3,1,0.0138,0.023,0.0028,0.0038,"unknown","unknown"
0.0166,6,22,1,1,0.0341,0.0375,0,0,"unknown","unknown"
0.0203,6,22,2,2,0.0426,0.0309,0.0467,0,"female","13-18"
0.0429,8,24,2,1,0.0426,0.0491,0.0402,0.0689,"male","13-18"
0.0631,9,17,1,1,0.0273,0.0356,0.0112,0.0172,"male","31-40"
0.0121,6,16,3,3,0.0284,0.0106,0.0362,0,"unknown","unknown"
0.0066,6,23,2,2,0.0345,0.026,0.029,0,"male","31-40"
0.0189,11,22,1,1,0.0351,0.0506,0.0421,0.0514,"unknown","unknown"
0.1296,9,20,2,1,0.0338,0.0441,0.0525,0.0584,"unknown","unknown"
0,7,9,2,2,0.0178,0.0118,0.0218,0.0106,"male","19-24"
0.0239,13,26,1,1,0.0292,0.0364,0.0097,0.0128,"female","19-24"
0,8,19,2,2,0.0295,0.0213,0.0242,0.0272,"unknown","unknown"
0.1284,9,21,2,2,0.0442,0.0192,0.1355,0.0584,"female","25-30"
0.0117,9,23,2,2,0.0426,0.0309,0.03,0.0212,"male","19-24"
0.0634,8,16,2,1,0.0273,0.0356,0.0377,0.0853,"unknown","unknown"
0.066,9,23,1,1,0.0426,0.0491,0.0181,0.0234,"female","19-24"
0.0806,12,22,1,1,0.0532,0.0623,0.0871,0.1163,"male","41+"
0.0539,8,24,1,1,0.0426,0.0491,0.0651,0.1203,"female","31-40"
0.0763,5,23,1,1,0.0426,0.0491,0.0434,0.0513,"male","25-30"
0.068,7,24,2,1,0.0426,0.0491,0.0379,0.0579,"unknown","unknown"
0.0483,9,26,2,2,0.102,0.1096,0.0154,0.0268,"unknown","unknown"
0.0059,7,15,1,1,0.0273,0.0356,0.0196,0.0259,"unknown","unknown"
0.0202,10,20,2,1,0.0264,0.0309,0.0149,0.0146,"male","25-30"
0.1092,15,28,2,1,0.0434,0.0644,0.0468,0.0789,"male","19-24"
0.0417,5,22,2,1,0.0233,0.0242,0.0181,0.033,"unknown","unknown"
0,10,21,1,1,0.0191,0.0218,0.038,0.0419,"unknown","unknown"
0.022,5,15,2,2,0.0284,0.019,0.1332,0.0833,"male","13-18"
0.0156,4,10,2,1,0.0249,0.0318,0.0136,0.0211,"male","19-24"
0.0079,9,27,1,1,0.0273,0.0307,0.0174,0.0275,"unknown","unknown"
0.1061,9,20,2,1,0.0358,0.0399,0.0286,0.0536,"unknown","unknown"
0.0164,8,16,2,2,0.0545,0.0377,0.0289,0.019,"male","19-24"
0.0336,8,26,2,2,0.086,0.051,0.2292,0.2291,"male","31-40"
0.0198,11,28,2,1,0.0249,0.0302,0.0769,0.1102,"unknown","unknown"
0.051,10,29,2,2,0.1072,0.0155,0.0204,0.0125,"unknown","unknown"
0.0169,7,19,2,2,0.0346,0.0297,0.0382,0.0344,"female","19-24"
0.2879,3,8,1,1,0.2832,0.2988,0.0155,0.0159,"male","25-30"
0.01,11,24,2,2,0.0304,0.0169,0.0221,0.0094,"male","19-24"
0,15,22,2,2,0.0155,0.0139,0,0,"unknown","unknown"
0.1424,6,21,2,1,0.1225,0.162,0.0254,0.0244,"unknown","unknown"
0.001,6,14,1,1,0.0273,0.0356,0.0107,0.0158,"unknown","unknown"
0.2353,4,25,2,2,0.1055,0.0865,0.0586,0.0455,"female","25-30"
0.0219,4,18,3,1,0.0344,0.0456,0.0251,0.0334,"unknown","unknown"
0.005,11,22,2,2,0.0494,0.0411,0.0663,0.0338,"unknown","unknown"
0.0272,4,7,2,1,0.016,0.018,0.102,0.1726,"unknown","unknown"
0.0303,4,13,1,1,0.0284,0.0337,0.0187,0.0194,"unknown","unknown"
0.0283,4,14,1,1,0.0402,0.0485,0.0291,0.0353,"male","19-24"
0.1826,10,23,2,1,0.1426,0.1727,0.058,0.0892,"male","19-24"
0.1667,8,23,2,1,0.1423,0.1726,0.0758,0.1034,"female","41+"
0.0068,12,29,2,1,0.0303,0.0353,0.016,0.019,"unknown","unknown"
0.0296,15,25,1,1,0.0437,0.0712,0.0412,0.047,"male","31-40"
0.0138,6,22,2,2,0.0426,0.0309,0.049,0,"male","19-24"
0.1111,5,15,2,1,0.0284,0.0337,0.0646,0.1026,"male","19-24"
0.0414,12,23,2,2,0.0493,0.041,0.0408,0.0274,"male","25-30"
0,9,29,3,3,0.0336,0.0159,0.0478,0.0109,"unknown","unknown"
0.027,6,22,2,2,0.0426,0.0309,0.0585,0,"male","0-12"
0.0296,4,27,2,2,0.016,0.0098,0.0837,0.0757,"unknown","unknown"
0.0302,12,27,2,1,0.0506,0.0657,0.0166,0.0293,"unknown","unknown"
0,11,17,2,2,0.0095,0.0069,0.0616,0.0192,"unknown","unknown"
0.0537,8,26,2,1,0.0426,0.0491,0.056,0.0804,"female","19-24"
0,4,23,3,1,0.016,0.018,0.0058,0.0088,"unknown","unknown"
0,6,19,3,3,0.0248,0.0121,0.0129,0.0027,"unknown","unknown"
0.0373,3,19,2,1,0.0384,0.0384,0.0159,0,"male","25-30"
0.0804,10,26,1,1,0.034,0.0411,0.0251,0.0398,"unknown","unknown"
0.0286,11,32,3,2,0.0801,0.035,0.0728,0.1392,"unknown","unknown"
0.1556,8,30,2,1,0.0572,0.0817,0.0274,0.0417,"unknown","unknown"
0.0952,4,18,2,1,0.0344,0.0455,0.0527,0.0672,"male","25-30"
0,7,15,1,1,0.0273,0.0356,0.0261,0.0314,"male","13-18"
0.2059,9,17,3,1,0.1027,0.1367,0.0803,0,"female","19-24"
0.0177,3,18,2,1,0.0155,0.0224,0.0163,0.0187,"unknown","unknown"
0.02,12,28,1,1,0.0537,0.0585,0.0063,0.0071,"male","19-24"
0,11,20,3,1,0.0267,0.0315,0.0191,0.0275,"unknown","unknown"
0.025,5,23,1,1,0.0133,0.0264,0.0295,0.0424,"unknown","unknown"
0.1479,7,20,2,1,0.028,0.0346,0.1079,0.12,"unknown","unknown"
0.1089,7,21,1,1,0.1731,0.175,0.0251,0.0428,"male","13-18"
0.0513,8,25,1,1,0.0426,0.0491,0.0156,0.028,"male","13-18"
0.069,10,24,2,2,0.0462,0.0344,0.1225,0.1239,"unknown","unknown"
0.0053,6,14,1,1,0.0273,0.0356,0.0237,0.0247,"female","25-30"
0.0562,8,23,2,2,0.0374,0.0389,0.0487,0.0369,"unknown","unknown"
0.0097,8,16,2,1,0.0284,0.0337,0.0355,0.0481,"male","25-30"
0.0338,12,23,2,1,0.0226,0.0341,0.0138,0.0152,"unknown","unknown"
0,11,24,3,3,0.0337,0.016,0.0066,0.0012,"unknown","unknown"
0.0182,12,14,2,1,0.0249,0.0301,0.0307,0.0426,"unknown","unknown"
0,10,31,1,1,0.0393,0.0427,0.0089,0.0196,"female","13-18"
0.0741,9,20,2,1,0.0498,0.0573,0.0311,0.0408,"male","19-24"
0.0011,11,26,1,1,0.0557,0.0595,0.0119,0.012,"unknown","unknown"
0.0571,14,28,1,1,0.0431,0.0639,0.1124,0.1127,"male","13-18"
0.0061,4,23,2,1,0.0161,0.018,0.0071,0.0087,"unknown","unknown"
0.0381,12,29,2,2,0.0354,0.0193,0.1324,0.0097,"male","19-24"
0.0339,11,17,2,1,0.0096,0.0151,0.047,0.0832,"unknown","unknown"
0.0467,10,21,2,2,0.0259,0.0182,0.0399,0,"male","13-18"
0.0403,12,26,2,1,0.0237,0.0396,0.0445,0.0516,"female","19-24"
0.0065,6,14,2,2,0.0273,0.0221,0.0148,0.0088,"unknown","unknown"
0.028,10,25,2,2,0.0465,0.0393,0.0208,0.0127,"unknown","unknown"
0.0407,6,23,2,2,0.0426,0.0308,0.065,0.046,"unknown","unknown"
0.0646,8,21,2,1,0.0384,0.0412,0.0139,0.0197,"male","19-24"
0.0083,6,23,3,2,0.0426,0.0309,0.0328,0.029,"unknown","unknown"
0,11,13,3,1,0.0366,0.0369,0.0307,0.052,"male","25-30"
0,7,24,1,1,0.0426,0.0491,0.0405,0.0594,"male","31-40"
0.0094,3,1,2,1,0.0131,0.0134,0.003,0.0045,"male","19-24"
0.183,8,23,2,1,0.1422,0.1723,0.0748,0.0989,"male","19-24"
0.0621,7,15,1,1,0.0273,0.0356,0.0467,0.0562,"unknown","unknown"
0.0259,11,21,2,2,0.0448,0.0392,0.0701,0.0531,"female","25-30"
0.0569,9,23,2,2,0.0426,0.0309,0.0666,0.0505,"unknown","unknown"
0.0252,8,24,1,1,0.0273,0.0356,0.0033,0.0071,"male","13-18"
0,8,23,2,2,0.0391,0.0308,0.0169,0.0076,"male","19-24"
0.1101,11,19,2,1,0.0235,0.0312,0.0148,0.0141,"unknown","unknown"
0.058,7,22,2,1,0.0211,0.024,0.0436,0.0506,"unknown","unknown"
0.0427,5,18,1,1,0.0284,0.0337,0.0136,0.0132,"male","0-12"
0.0551,7,20,3,1,0.0401,0.0419,0.014,0.018,"unknown","unknown"
0.0567,11,26,1,1,0.0359,0.0387,0.0152,0.025,"male","25-30"
0.2475,7,26,2,1,0.0426,0.0491,0.0383,0.108,"male","13-18"
0.1439,11,16,1,1,0.062,0.0682,0.014,0,"male","41+"
0.028,8,22,2,1,0.0211,0.024,0.02,0.0242,"unknown","unknown"
0.3036,13,23,2,1,0.0535,0.0631,0.1402,0.2259,"unknown","unknown"
0.025,12,24,2,1,0.0303,0.0352,0.0447,0.0616,"unknown","unknown"
0.0847,9,20,2,1,0.0426,0.0491,0.0139,0.0169,"unknown","unknown"
0.05,7,24,2,2,0.0426,0.0309,0.0383,0.0414,"unknown","unknown"
0.053,4,18,2,1,0.0344,0.0456,0.0442,0.0561,"unknown","unknown"
0.0619,4,18,2,1,0.173,0.1747,0.0337,0.0502,"unknown","unknown"
0.0576,8,21,1,1,0.0426,0.0491,0.0192,0.0218,"female","13-18"
0,6,21,2,2,0.024,0.019,0.0138,0.0088,"unknown","unknown"
0.0667,10,25,2,1,0.0353,0.0415,0.0182,0.0233,"female","19-24"
0.0659,10,27,2,1,0.0509,0.0542,0.0129,0.0185,"male","19-24"
0.1132,5,15,2,1,0.0284,0.0337,0.077,0.1105,"female","31-40"
0.0308,5,14,2,2,0.0284,0.019,0.0221,0.0151,"unknown","unknown"
0.205,7,21,2,1,0.0426,0.0491,0.0182,0.0333,"female","19-24"
0.0093,5,19,2,2,0.0344,0.026,0.0174,0.0121,"unknown","unknown"
0.0218,12,23,2,1,0.0264,0.0307,0.0218,0.0566,"unknown","unknown"
0.068,8,25,1,1,0.0345,0.0463,0.0149,0.0163,"female","19-24"
0.041,13,21,2,2,0.042,0.0427,0.0221,0.0156,"unknown","unknown"
0.0216,8,16,2,1,0.0546,0.0674,0.0382,0.0489,"unknown","unknown"
0.0776,13,23,2,1,0.0287,0.0359,0.0443,0.0722,"unknown","unknown"
0,11,29,3,1,0.0177,0.0227,0.0343,0.0548,"unknown","unknown"
0.0244,10,19,3,3,0.0367,0.0169,0.0436,0.0172,"unknown","unknown"
0.014,10,23,2,1,0.0113,0.0193,0.0014,0.002,"male","13-18"
0.0678,8,25,1,1,0.0426,0.0491,0.0312,0.0322,"male","19-24"
0.051,9,30,1,1,0.0268,0.0289,0.0201,0.0298,"male","19-24"
0.216,9,23,2,1,0.1422,0.1727,0.0417,0.0617,"female","19-24"
0.0805,10,19,2,1,0.0493,0.0553,0.0527,0.128,"unknown","unknown"
0,9,20,2,1,0.0032,0.0035,0.0099,0.0135,"unknown","unknown"
0.0238,3,7,1,1,0.016,0.018,0.0203,0.0282,"female","25-30"
0,10,24,2,2,0.0313,0.0213,0.0351,0.0077,"unknown","unknown"
0,5,21,3,1,0.0243,0.0306,0.0388,0.0665,"unknown","unknown"
0.0336,11,25,2,1,0.0211,0.0265,0.0222,0.0337,"unknown","unknown"
0.0435,12,23,2,1,0.0494,0.0554,0.0234,0.042,"unknown","unknown"
0,11,28,3,2,0.0143,0.014,0.0131,0.0158,"unknown","unknown"
0.0079,11,27,3,2,0.0229,0.0143,0.0128,0.0116,"unknown","unknown"
0,9,25,3,3,0.0337,0.016,0.0602,0.0408,"unknown","unknown"
0.2321,9,23,2,1,0.1421,0.1722,0.0776,0.1413,"female","19-24"
0.0021,12,30,3,1,0.0813,0.0857,0.0195,0.0423,"unknown","unknown"
0.1008,4,17,2,1,0.0194,0.0206,0.0247,0.064,"male","19-24"
0,12,20,2,2,0.0585,0.0202,0.0143,0.0082,"unknown","unknown"
0.15,8,14,1,1,0.0617,0.0677,0.0434,0.0563,"male","19-24"
0,10,22,3,1,0.0265,0.0277,0.0121,0.0167,"unknown","unknown"
0.1438,9,23,2,1,0.142,0.1723,0.0643,0.083,"male","31-40"
0.0052,7,21,1,1,0.0426,0.0492,0.0154,0.0156,"unknown","unknown"
0.0127,6,16,1,1,0.0216,0.0348,0.0136,0.0153,"unknown","unknown"
0.1171,5,20,2,1,0.034,0.0428,0.086,0.1413,"unknown","unknown"
0.0331,6,14,2,2,0.0273,0.0221,0.1732,0.0803,"male","19-24"
0.0539,7,28,1,1,0.0151,0.0169,0.0426,0.0502,"male","19-24"
0.0645,12,24,2,2,0.0538,0.0401,0.1221,0.0751,"unknown","unknown"
0.5098,6,22,2,1,0.1053,0.1212,0.1154,0.1313,"female","25-30"
0,9,22,2,1,0.0426,0.056,0,0,"unknown","unknown"
0.0257,8,25,1,1,0.0426,0.0491,0.0358,0.0421,"female","13-18"
0.0083,13,19,2,1,0.0119,0.0172,0.032,0.0424,"unknown","unknown"
0.0215,6,20,1,1,0.0924,0.0987,0.0061,0.0238,"male","31-40"
0.041,7,15,2,2,0.0273,0.0221,0.0613,0.0449,"unknown","unknown"
0.0522,8,26,2,2,0.0305,0.026,0.0532,0.041,"unknown","unknown"
0.0161,5,22,1,1,0.0234,0.0244,0.0119,0.0072,"male","0-12"
0,9,25,3,3,0.0078,6e-04,0.008,0.0035,"unknown","unknown"
0.2727,7,20,2,1,0.0617,0.0743,0.1211,0.1906,"male","31-40"
0.1792,12,20,2,1,0.0577,0.0616,0.0445,0.0633,"unknown","unknown"
0.0083,16,29,2,1,0.0386,0.0424,0.0061,0.0119,"female","31-40"
0.1161,10,20,2,1,0.015,0.0169,0.0255,0.0436,"male","19-24"
0.3333,11,24,2,1,0.1831,0.1861,0.0247,0.0575,"female","19-24"
0.0388,10,23,1,1,0.0494,0.0554,0.0231,0.0253,"female","25-30"
0.1111,9,24,2,1,0.0686,0.0755,0.0169,0.0204,"male","19-24"
0,9,24,2,2,0.0244,0.0208,0.0232,0.02,"unknown","unknown"
0.2679,10,23,2,1,0.1423,0.1724,0.0823,0.1101,"male","19-24"
0.0583,6,19,2,2,0.0281,0.0207,0.0642,0.0384,"unknown","unknown"
0.1081,6,11,1,1,0.0292,0.0351,0,0,"male","31-40"
0.1102,5,22,2,1,0.1088,0.1234,0.0351,0.0557,"unknown","unknown"
0.4159,3,10,2,1,0.2829,0.2979,0.0589,0.0794,"unknown","unknown"
0.0311,7,20,2,2,0.0718,0.0419,0.0178,0.0109,"unknown","unknown"
0.045,7,23,2,1,0.0426,0.0491,0.0272,0.0394,"unknown","unknown"
0.3165,5,21,1,1,0.1712,0.1731,0.0048,0.0179,"male","19-24"
0.1442,5,15,2,1,0.0284,0.0337,0.0812,0.1396,"female","25-30"
0.0518,5,14,2,1,0.0284,0.0337,0.0145,0.0217,"female","13-18"
0,12,20,2,2,0.0264,0.0154,0.0596,0.0119,"unknown","unknown"
0.0179,8,25,1,1,0.0697,0.0764,0.0415,0.0448,"unknown","unknown"
0.1167,12,18,2,1,0.0539,0.0709,0.0521,0.061,"female","25-30"
0,16,25,2,2,0.0443,0.0199,0.0432,0,"unknown","unknown"
0.0096,6,22,3,3,0.0273,0.0049,0.0132,0.0033,"unknown","unknown"
0.0259,5,22,2,2,0.0232,0.0198,0.0699,0.0469,"male","19-24"
0.1293,8,21,2,1,0.0426,0.0491,0.0393,0.0563,"unknown","unknown"
0.1557,19,23,2,1,0.0899,0.1109,0.0958,0.1294,"female","19-24"
0.0217,8,21,2,1,0.0169,0.0231,0.0244,0.0389,"unknown","unknown"
0.0284,10,20,1,1,0.0344,0.0456,0.0207,0.0312,"female","25-30"
0.0333,8,26,2,2,0.0828,0.0663,0.0406,0.0168,"unknown","unknown"
0.018,6,14,1,1,0.0273,0.0356,0.0982,0.1002,"female","0-12"
0.0648,14,25,1,1,0.0432,0.0705,0.0653,0.0768,"unknown","unknown"
0.0152,7,19,1,1,0.0379,0.043,0.002,0.0034,"male","19-24"
0.0611,5,22,3,1,0.0232,0.0241,0.0579,0.0755,"unknown","unknown"
0,5,22,1,1,0.0235,0.0246,9e-04,9e-04,"male","25-30"
0.0543,7,15,2,2,0.0273,0.0221,0.0488,0.0246,"unknown","unknown"
0.407,6,22,1,1,0.1716,0.1735,0.0476,0.0658,"male","13-18"
0,9,24,2,2,0.0017,0.0011,0.0056,0.0033,"male","19-24"
0.14,12,18,2,2,0.0478,0.0626,0.1687,0.1297,"unknown","unknown"
0,12,27,1,1,0.0277,0.0313,3e-04,3e-04,"unknown","unknown"
0.0485,7,21,1,1,0.0289,0.0341,0.0702,0.0848,"unknown","unknown"
0.009,11,17,2,1,0.024,0.0367,0.012,0.0119,"unknown","unknown"
0.0084,12,27,2,2,0.0142,0.012,0.0252,0.02,"male","13-18"
0.0245,1,25,2,1,0.0258,0.0373,0.0424,0.0514,"unknown","unknown"
0.0094,8,23,2,2,0.0817,0.035,0.0529,0.0337,"unknown","unknown"
0.0329,7,21,1,1,0.0426,0.0491,0.0653,0.0663,"unknown","unknown"
0.2348,10,24,2,1,0.0239,0.0289,0.1291,0.1588,"unknown","unknown"
0,6,25,2,2,0.0227,0.0133,0.0137,0.0123,"unknown","unknown"
0.1622,13,24,2,1,0.0472,0.0614,0.1373,0.1868,"unknown","unknown"
0.0495,11,19,2,1,0.0354,0.0402,0.0132,0.018,"male","19-24"
0.0721,10,23,2,1,0.1426,0.1729,0.0449,0.0627,"male","19-24"
0.017,5,15,2,2,0.0284,0.0189,0.1042,0.0586,"unknown","unknown"
0.0095,12,23,1,1,0.0494,0.0554,0.0119,0.0178,"male","31-40"
0.2201,10,18,2,1,0.1008,0.134,0.0618,0.0769,"male","19-24"
0.0199,11,24,2,2,0.0589,0.0364,0.0833,0.0165,"male","19-24"
0.0741,6,23,2,1,0.0284,0.0337,0.0409,0.0464,"unknown","unknown"
0.0124,7,19,2,2,0.024,0.019,0.0446,0.0552,"unknown","unknown"
0.0233,6,21,1,1,0.024,0.0291,0.0043,0.006,"female","0-12"
0.0291,9,23,2,2,0.0426,0.0309,0.05,0.0261,"male","19-24"
0.0192,8,14,1,1,0.0327,0.0329,0.0153,0.0305,"female","19-24"
0.0726,11,31,2,1,0.0797,0.0888,0.2016,0.1574,"female","31-40"
0.0684,11,28,2,1,0.0303,0.0352,0.0486,0.0681,"unknown","unknown"
0.09,12,21,3,1,0.0618,0.0864,0.0598,0.0826,"unknown","unknown"
0.0476,7,15,2,2,0.0273,0.0221,0.0598,0.034,"unknown","unknown"
0.0253,10,22,1,1,0.0366,0.0424,0.0227,0.0345,"male","19-24"
0.0948,9,15,1,1,0.0622,0.0685,0,0,"male","0-12"
0.0275,4,7,3,1,0.016,0.018,0.0715,0.1051,"unknown","unknown"
0.0679,9,26,2,1,0.0363,0.0424,0.0308,0.043,"unknown","unknown"
0,11,24,2,2,0.0281,0.0137,0.0032,0.0015,"male","31-40"
0.0333,10,15,2,1,0.0621,0.0682,0.0234,0.0201,"unknown","unknown"
0,12,21,3,3,0.0308,0.0225,0.0063,0.0016,"unknown","unknown"
0.0078,6,21,2,2,0.0706,0.0485,0.0068,0.0128,"unknown","unknown"
0,10,10,1,1,0.0169,0.0209,0.0115,0.0155,"unknown","unknown"
0.0082,4,17,1,1,0.0234,0.0289,0.0219,0.0275,"unknown","unknown"
0.0077,5,22,1,1,0.1061,0.1736,0.0031,0.0038,"female","0-12"
0.1457,11,29,2,1,0.0572,0.0817,0.0202,0.0317,"unknown","unknown"
0.0476,6,21,1,1,0.024,0.029,0.0074,0.0084,"female","31-40"
0.101,10,23,2,1,0.0426,0.0491,0.0738,0.0937,"unknown","unknown"
0.1275,9,23,2,2,0.0426,0.0308,0.0769,0.05,"male","19-24"
0.1465,6,23,1,1,0.0795,0.0856,0.0388,0.0445,"unknown","unknown"
0.0225,10,27,3,1,0.0964,0.1304,0.0429,0.067,"unknown","unknown"
0.0163,10,23,2,1,0.0113,0.0193,0.0089,0.0144,"female","19-24"
0.0543,10,24,2,2,0.0231,0.0199,0.0299,0.0233,"unknown","unknown"
0.0439,9,13,2,2,0.0536,0.0359,0.0445,0.0298,"unknown","unknown"
0.0611,9,23,3,1,0.1425,0.1727,0.0488,0.0796,"unknown","unknown"
0.0181,3,13,1,1,0.0221,0.0266,0.0144,0.0205,"male","25-30"
0.2736,7,24,2,2,0.1055,0.086,0.2299,0.2767,"female","25-30"
0.0191,6,21,1,1,0.024,0.029,0.1807,0.2691,"male","19-24"
0.0475,6,14,1,1,0.0273,0.0356,0.0234,0.0247,"unknown","unknown"
0.0448,1,25,2,2,0.0258,0.0209,0.0207,0.0199,"unknown","unknown"
0.015,6,14,1,1,0.0273,0.0356,0.026,0.0313,"unknown","unknown"
0.1182,7,21,2,1,0.0426,0.0491,0.0411,0.0678,"unknown","unknown"
0.065,4,7,2,1,0.016,0.0179,0.1141,0.1351,"female","25-30"
0.0288,4,21,2,1,0.0284,0.0337,0.0371,0.0498,"unknown","unknown"
0.1058,7,26,2,1,0.0426,0.0491,0.033,0.0337,"female","19-24"
0.0093,14,27,2,2,0.0442,0.02,0.0242,0.0085,"male","19-24"
0.0268,11,25,1,1,0.0226,0.0246,0.0556,0.0664,"male","19-24"
0,9,21,2,2,0.0255,0.0242,0.0089,0.0061,"unknown","unknown"
0,13,31,3,1,0.0078,0.0112,0.012,0.0205,"unknown","unknown"
0.0746,8,23,2,1,0.0426,0.0491,0.0201,0.0391,"male","19-24"
0.0601,6,14,1,1,0.0273,0.0356,0.034,0.0435,"unknown","unknown"
0.2214,10,24,2,1,0.19,0.1991,0.0237,0.0547,"female","25-30"
0.0565,8,15,1,1,0.0273,0.0356,0.0189,0.0239,"female","13-18"
0.0071,3,23,2,1,0.0161,0.018,0.0132,0.0256,"unknown","unknown"
0,13,28,2,2,0.0562,0.0476,2e-04,0,"unknown","unknown"
0.1409,7,24,2,1,0.0426,0.0491,0.0888,0.1196,"unknown","unknown"
0.0068,7,25,1,1,0.024,0.029,0.0571,0.0722,"male","0-12"
0,6,17,1,1,0.0396,0.0426,0.0112,0.0141,"female","13-18"
