"Violator","Male","Age","TimeServed","Class","Multiple","InCity"
0,1,29.3,0.57,"D",0,0
0,1,59.6,24.13,"A",1,0
0,1,32.5,2.02,"D",1,0
0,0,50.6,0.17,"C",1,1
0,1,58.5,0.92,"D",0,0
1,1,25.6,5.19,"C",1,0
0,1,25.4,2.01,"D",0,1
1,1,32.5,3.94,"D",1,0
0,1,43.9,2.1,"B",1,0
0,0,38.6,1.94,"D",0,1
0,1,27.1,1.67,"C",1,1
0,1,49.7,15.81,"C",0,1
0,1,35.3,3.27,"D",0,0
0,1,54.1,1.17,"E",0,1
0,1,33.1,0.81,"D",1,1
0,1,38.7,2.33,"D",0,1
0,1,31.3,1.02,"E",0,0
0,1,64,7.79,"D",0,1
0,1,41.3,17.69,"A",0,1
0,1,57.7,1.51,"B",1,1
0,0,29.5,1.82,"D",0,0
0,1,43.5,2.08,"E",0,0
0,0,60.5,0.85,"E",0,1
0,1,51.4,15.46,"B",1,1
0,1,25.1,1.19,"D",0,0
0,1,41.1,1.19,"E",0,0
0,1,22,2.48,"D",0,0
0,1,50.7,25.78,"B",1,1
0,1,22.3,1.66,"D",1,0
0,1,50.3,25.81,"A",1,0
0,1,57.7,1.59,"E",0,0
1,1,35.4,2.79,"D",1,1
0,1,57.7,18.37,"C",0,1
0,1,33.9,1.48,"B",1,1
0,1,37.6,1.8,"E",0,0
0,1,52.5,1.86,"E",1,0
0,1,40.9,1.53,"E",0,1
1,1,43.9,19.44,"C",0,1
0,1,52.8,2.26,"D",0,0
0,1,21.3,0.96,"D",1,0
0,0,34,0.94,"E",0,0
0,0,26.2,1.42,"E",0,0
0,1,27.9,2.31,"D",0,0
0,1,53.6,1.85,"D",0,0
0,0,37,1.62,"D",0,1
0,1,47.3,1.04,"C",0,0
0,1,66.6,25.36,"A",1,1
0,1,64.1,1.48,"C",0,0
0,1,46.8,1.42,"E",1,0
0,1,55.8,2.55,"D",0,0
0,1,31,1.75,"E",0,1
0,1,54.5,1.67,"D",1,0
0,1,54.5,1.17,"E",0,0
0,0,37.8,1.03,"D",0,0
0,1,30.4,3.42,"D",0,0
1,1,22.5,2.25,"D",0,0
0,0,31,0.76,"E",0,0
0,1,25.8,1.6,"C",0,0
0,1,20.2,3.1,"D",0,0
0,1,22.5,1.6,"D",1,0
0,1,29.7,6.2,"D",0,1
0,1,24.5,1.77,"D",0,0
0,1,35.9,1.09,"D",1,0
0,1,38.3,2.22,"C",0,0
1,1,25.9,5.44,"C",1,0
0,1,53.2,19.7,"C",1,1
0,1,56.3,1.69,"E",0,0
0,1,56.3,1.1,"D",0,0
0,1,35.6,13.94,"A",1,0
1,1,32.2,2.69,"E",0,0
0,1,47.2,10.92,"D",0,1
0,1,54.5,25.55,"A",1,1
0,1,70.6,32.44,"A",0,0
0,1,32.6,1.02,"D",0,0
0,1,53,19.56,"A",1,1
0,1,68.3,18.37,"B",1,1
0,1,41,4.81,"D",1,0
0,1,58.5,32.08,"A",0,1
0,1,51.9,32.42,"A",1,1
0,1,44.9,6.04,"D",1,0
0,1,37.1,2.21,"D",1,1
0,1,36.6,1.24,"E",1,0
0,1,30.7,1.05,"E",0,0
0,1,32.2,5.81,"A",1,0
0,1,44.5,1.13,"C",1,1
0,1,26.9,1.21,"E",1,0
0,1,35.2,1.8,"E",0,0
0,1,29.1,2.62,"D",0,1
1,0,50,3.84,"C",0,1
0,1,46.9,3.72,"C",1,0
0,1,62.4,30.31,"A",0,1
0,1,45.8,10.31,"C",0,0
0,1,71.8,16.23,"C",0,1
0,1,36.7,1.67,"D",1,0
0,1,56.5,1.07,"D",1,0
0,1,53.5,24.11,"A",1,0
0,1,50.9,6.63,"D",1,1
0,1,56,1.07,"E",0,1
0,0,42.9,1.67,"C",1,0
0,1,20.8,1.15,"D",0,1
0,1,19.5,2.15,"D",0,0
0,1,43.3,15.75,"B",1,1
0,1,69.1,47.96,"B",1,0
0,0,36.9,4.6,"C",1,1
0,1,38.7,1.67,"D",0,0
0,1,52.7,2.88,"D",0,0
0,1,51,1.27,"D",1,0
1,1,23.4,4.08,"D",1,0
0,1,31.1,4.62,"D",1,0
0,0,27.6,0.96,"B",0,0
0,1,44.3,1.6,"E",0,1
0,1,44.9,1.58,"E",0,0
0,1,43.7,12.72,"D",0,1
0,0,55.8,5.25,"C",1,1
0,1,43.2,2.73,"D",0,0
0,1,19.5,1.35,"D",0,1
0,1,40.2,2.18,"D",0,0
0,1,24.9,1.46,"E",0,0
0,1,46,13.27,"D",0,1
0,0,51.6,1.16,"D",1,0
0,1,41.3,3.29,"B",0,1
0,1,44.2,0.96,"B",0,1
0,1,45.4,7.13,"B",1,1
0,1,60.9,1.63,"D",0,0
0,1,26.3,0.42,"D",0,0
0,0,51.1,1.53,"D",0,0
0,1,22.7,1.48,"D",1,1
0,1,41.8,2.08,"E",0,0
0,1,38.4,1.17,"E",0,0
0,1,35.7,5.96,"B",1,1
0,1,54.2,1.38,"E",0,0
0,1,28.3,2.07,"D",0,0
0,1,38.7,1.64,"E",0,0
0,1,54.6,21.39,"C",0,1
0,1,20.6,0.94,"D",0,0
0,0,27,1.19,"D",0,0
0,1,47.8,0.93,"E",0,1
0,1,71.1,38.86,"A",0,1
0,1,45.7,13.58,"B",0,1
0,1,39.1,1.68,"D",0,0
0,1,58.2,29.69,"A",1,0
0,1,54.4,4.54,"D",1,1
0,1,46.4,27.86,"A",1,1
0,1,57.7,1.25,"C",1,0
0,1,67,8.92,"B",1,1
0,1,46.6,2.08,"D",1,0
0,1,34.1,1.17,"E",0,0
0,1,55.6,34.03,"A",1,1
0,1,24.3,0.56,"D",0,0
0,1,44.5,24.96,"A",1,1
0,1,42.2,2.21,"E",0,0
0,1,27,1.35,"B",1,1
0,1,18.1,0.86,"E",1,0
0,1,36.9,2.61,"E",1,0
0,1,35.3,2.33,"D",1,0
0,1,23.7,0.91,"E",0,0
0,1,34.2,4.88,"C",0,1
0,1,50.6,18.04,"B",1,1
0,1,40.6,8.91,"B",1,1
0,1,53,1.63,"D",0,1
0,1,45.5,2.08,"B",1,0
0,1,28.4,1.39,"D",0,0
0,1,31.9,1.85,"D",0,0
0,0,42.3,0.61,"D",1,0
0,1,26.4,0.74,"E",1,1
0,1,48.2,5.06,"C",0,0
0,1,55.4,2.54,"B",0,1
0,1,55.7,0.73,"E",1,0
0,0,40.6,21.75,"A",0,0
0,1,48.7,19.28,"A",0,1
0,1,28.9,0.48,"D",1,1
0,0,60.1,0.82,"E",0,0
0,1,25.9,0.48,"D",1,0
0,1,45.3,24.48,"B",1,1
0,1,38.8,1.08,"D",1,0
0,1,41.6,21.22,"B",1,1
0,1,51.4,16.38,"C",0,0
0,1,30.8,1.42,"E",0,0
0,1,51.9,21.75,"D",0,1
0,1,46.9,12.07,"D",0,1
0,1,24,1.26,"D",0,0
0,1,38.2,19.23,"A",0,1
0,1,34.6,1.94,"E",0,0
0,0,23.2,0.94,"B",0,1
0,1,60.9,22.38,"A",0,1
0,1,31.8,0.87,"E",0,1
0,1,26.9,1.57,"D",1,0
0,1,43.3,23.96,"A",0,0
0,1,34.4,1.46,"E",0,0
0,1,35.9,1.62,"D",0,0
0,1,37.6,19.09,"A",0,1
0,1,23.8,0.79,"E",0,0
0,1,31.4,0.8,"E",0,0
0,1,47.2,1.07,"D",1,0
0,1,49,1.55,"D",1,1
0,1,33.1,1.83,"E",0,0
0,1,64.3,26.61,"A",1,1
0,1,24.5,7.55,"D",1,0
0,1,52.3,15.31,"D",0,1
0,1,28.3,1.54,"D",0,0
0,1,48.1,13.88,"C",1,1
0,1,46.1,1.02,"E",1,0
0,1,20.4,1.69,"D",0,0
0,0,49.4,1.25,"D",0,0
0,0,25.3,0.75,"D",0,0
0,1,48.3,1.46,"D",0,0
0,1,36.8,13.02,"B",0,1
0,0,43.6,1.11,"C",0,1
0,1,35.5,1.34,"E",0,1
0,1,45,1.02,"E",0,0
0,1,24,1.73,"D",1,0
0,1,52.6,11.46,"D",0,0
0,1,46.6,5.17,"E",0,1
0,1,31.3,2.31,"D",0,1
0,1,38.5,2.13,"D",0,1
0,1,27.1,3.14,"B",1,1
0,1,46.9,0.67,"E",1,0
0,0,40.1,1.16,"E",0,0
1,1,21.7,3.06,"D",0,0
0,1,48.1,1.04,"D",1,0
0,1,34.8,2.2,"E",0,0
0,1,23.9,0.54,"E",0,1
0,1,39.2,16.57,"A",1,1
0,1,39.3,18.04,"A",1,0
0,0,43.5,1.25,"E",0,1
0,1,62.6,20.76,"A",1,1
0,1,40.2,3.59,"E",0,1
0,1,55.7,1.8,"D",0,0
0,1,63.7,24.53,"A",1,1
0,1,46,10.06,"A",0,1
0,1,50.5,2.07,"D",0,1
0,1,52.7,24.54,"A",1,1
0,1,31.8,13.95,"A",0,0
0,0,22.5,1.03,"E",1,0
0,1,30.5,1.75,"D",1,0
0,1,50.3,30.31,"A",1,0
0,1,43.1,19.27,"A",1,1
0,1,54.8,1.15,"D",0,0
0,1,52.4,1.93,"D",0,0
0,1,44.3,1.86,"D",1,0
0,1,23.9,1.92,"D",0,1
0,1,30.3,1.59,"D",0,0
0,1,30.5,2.24,"D",0,1
0,1,59,1.71,"D",1,0
1,1,32,3.21,"D",0,0
0,1,44.8,8.73,"C",1,1
0,1,35.5,2.17,"D",0,0
0,1,57.5,25.69,"A",0,1
0,1,41.7,0.46,"E",0,0
0,1,51.7,33.07,"A",1,0
0,0,44.8,0.62,"D",0,0
0,1,31.3,2.37,"D",1,1
0,1,25.6,1.6,"D",0,1
0,1,66.3,5.64,"D",1,0
0,1,49.5,17.11,"A",1,1
0,1,23.5,1.52,"D",0,0
0,1,60.4,1.83,"D",0,1
0,1,24.6,1.11,"E",0,1
0,1,51,1.44,"E",1,0
0,1,34.8,0.78,"E",0,0
0,1,63.9,41.96,"A",0,1
0,1,48.5,1.44,"D",1,0
1,1,32.4,7.71,"B",1,0
0,0,24.7,1.09,"D",0,0
0,1,27,0.96,"E",0,0
0,1,52.3,0.93,"C",0,1
0,0,55.4,0.92,"E",1,1
0,1,49.7,0.87,"D",0,0
0,1,54.9,1.56,"E",0,0
0,1,47,20.11,"A",1,0
0,1,33.6,0.77,"E",0,0
0,1,57.1,3.19,"D",0,1
0,1,34.9,1.72,"A",1,0
0,1,32.1,2.11,"D",1,1
0,1,49.7,0.83,"D",0,1
0,1,33.1,0.74,"E",0,0
0,1,27.5,1.59,"E",0,1
0,1,44.1,0.87,"E",0,0
0,1,23.2,0.62,"D",0,0
0,1,52.8,24.94,"A",1,1
0,0,40.4,1.44,"D",0,0
0,1,52.1,1.08,"E",0,0
0,1,37.3,1.36,"E",0,0
0,0,42.3,0.76,"E",0,0
0,1,28.2,1.62,"D",1,1
0,0,31.7,0.68,"D",0,1
0,1,37,7.11,"B",1,0
0,1,34.7,2.42,"D",1,1
0,1,25.6,0.95,"E",0,1
0,1,31.4,6.02,"D",1,0
0,1,45.8,13.88,"C",1,1
0,1,26.5,2.11,"D",1,0
0,1,43.9,1.71,"E",0,0
0,1,60.2,16.22,"C",0,0
0,1,47.9,1.34,"E",0,1
0,1,54.1,20.8,"B",1,1
0,1,31.8,1.21,"E",0,0
0,1,21.9,0.59,"D",0,0
0,1,39.4,0.65,"D",0,0
0,1,48,1.45,"E",0,0
0,1,51.7,2.58,"E",0,1
0,1,57.7,28.61,"A",0,0
0,1,28.4,7.08,"B",1,1
0,1,38.3,7.79,"B",1,1
0,1,52.1,11.56,"B",0,1
0,1,29.2,1.86,"E",0,1
0,1,56.6,1.67,"E",0,0
0,1,39.3,1.08,"D",0,0
0,1,64.7,30.46,"A",0,0
0,1,28.2,0.25,"E",0,0
0,0,54.1,1.35,"C",0,1
0,1,25.1,2.58,"D",1,0
0,1,29.8,0.65,"D",1,1
0,1,47.7,2.48,"D",1,0
0,1,50.4,1.17,"D",0,0
0,1,44.6,15.19,"D",0,1
0,1,45,1.36,"D",1,0
0,1,45.2,1.8,"B",0,0
0,1,51.2,15.19,"D",1,1
0,1,62.3,1.96,"D",0,0
0,1,37.7,4.7,"D",0,0
0,1,50.2,31.88,"A",1,0
0,1,24.5,3.88,"D",0,1
1,1,30.4,2.88,"E",0,0
0,1,41.5,3.1,"B",1,1
0,1,28.9,0.82,"C",0,0
0,1,36.2,17.51,"A",1,0
0,1,44.2,1.6,"D",0,0
1,1,43.8,22.12,"B",0,0
0,1,23.1,1.17,"E",0,0
0,0,30,0.42,"D",0,0
0,1,37.7,2.08,"D",1,1
0,1,49.4,1.88,"C",1,1
0,1,30.7,2.07,"E",0,0
0,1,35,1.74,"E",0,0
0,1,35.2,1.37,"C",1,0
0,1,58.3,34.72,"A",0,1
0,1,58.7,32.63,"A",1,1
0,1,40.3,14.85,"B",0,1
1,1,34.6,17.8,"B",1,0
0,1,27.3,1.2,"B",1,1
0,1,43.1,1.04,"E",0,0
0,1,61.5,40.3,"A",0,1
0,1,22.1,1.82,"E",0,0
0,1,24,2.71,"D",1,0
0,1,32.4,2.88,"D",0,1
0,1,68.2,2.09,"B",1,1
0,1,38.3,4.6,"A",1,1
0,0,28.7,1.25,"D",0,0
0,1,56.9,8.21,"D",1,1
0,1,24.2,1.04,"E",0,0
0,1,41.1,20.79,"A",1,1
0,0,35.9,1.53,"D",1,0
0,1,40,1.63,"E",0,0
0,1,26.7,3.64,"D",0,0
0,1,57.4,3.08,"D",1,1
0,1,61.3,9.18,"E",0,1
0,1,42.4,1.09,"C",1,0
0,1,21.4,1.2,"D",0,0
0,1,38.3,0.92,"E",0,0
0,1,32.5,2.54,"D",1,0
0,1,48.7,23.23,"A",0,1
0,1,51.6,0.83,"C",1,1
0,1,54.9,24.63,"A",1,1
0,1,25.7,1.12,"D",0,0
0,1,59.9,31.69,"A",1,1
0,1,45.3,1.86,"E",0,1
0,1,26.3,1.83,"E",0,0
0,1,33.4,16.05,"A",1,1
0,1,39.7,13.7,"D",0,0
0,0,42.5,1.62,"E",1,0
0,1,52.6,20.91,"A",0,1
0,1,30.1,0.24,"E",0,0
0,1,64.2,31.07,"A",0,0
0,1,44.9,1.28,"E",0,0
0,1,46.9,22.44,"A",1,0
0,1,35.4,0.94,"D",0,1
0,1,41.1,1.77,"B",0,0
0,1,50.5,26.71,"A",1,1
0,1,23.8,1.26,"E",0,0
0,1,21.4,1.11,"D",0,1
0,1,36.5,1.17,"C",0,0
0,1,56.2,1.18,"E",0,1
0,1,25.6,1.73,"C",0,0
0,0,53.2,1.42,"E",0,1
0,1,62.2,3.77,"C",0,0
0,1,54.6,5.42,"D",0,1
0,1,59.3,14.71,"B",0,1
0,1,42.5,19.29,"A",1,1
1,1,44.4,19.48,"B",1,0
0,1,34.1,7.73,"C",0,0
0,1,42.3,22.83,"A",0,1
0,1,73.7,17.12,"A",0,1
0,1,55.8,0.86,"E",0,0
0,1,41.3,21.94,"A",0,0
0,1,29.5,1.07,"D",0,0
0,1,51,14.04,"C",0,1
0,1,51.2,0.48,"A",1,1
0,1,49.2,9.14,"E",1,1
0,1,39.2,0.93,"B",1,1
0,1,48.4,1.93,"D",0,1
0,1,32.2,1.08,"D",0,0
0,1,44.6,1.08,"E",0,0
0,1,43.6,1.02,"D",1,1
0,1,55.3,0.83,"E",0,0
0,1,47.7,3.07,"C",1,0
0,1,20.4,0.76,"B",1,1
0,0,67.3,1.77,"B",1,1
0,1,40.5,1.25,"E",1,0
0,1,40.6,1.13,"E",1,1
0,1,26.1,2.73,"D",0,0
0,1,67.7,2.92,"B",1,1
0,1,48.5,2.08,"D",0,0
0,1,46.9,1.86,"E",0,1
0,0,47.8,22.02,"A",1,1
0,1,51.4,31.79,"A",1,1
0,1,41.5,20.08,"A",0,1
0,0,68.2,1.01,"E",1,1
0,1,28.5,1.26,"D",1,0
0,1,52.7,31.12,"A",0,1
1,1,25.6,7.29,"C",0,0
0,1,51.5,32.73,"A",0,0
0,1,37.3,17.19,"A",0,1
0,1,68.9,2.07,"C",1,0
0,1,46.9,18.23,"D",1,1
0,1,34.7,1.37,"E",0,0
0,1,28.9,5.73,"D",1,0
0,0,33.1,3.27,"D",1,0
0,1,35,3.65,"B",1,0
0,1,23.1,1.27,"D",0,0
0,1,37.6,20.11,"B",1,1
0,1,32.8,1.61,"E",1,1
0,1,55.5,35.59,"A",1,1
0,1,50.2,29.87,"A",0,1
0,1,34.9,0.86,"E",0,0
0,1,35,0.8,"E",1,0
0,1,22.1,2.21,"E",1,0
0,1,54.7,2.07,"D",0,0
0,0,28.2,1.25,"E",0,1
0,1,36.7,1.17,"D",1,0
0,1,26.2,0.42,"E",0,0
0,0,26.2,3.04,"D",1,0
0,1,33.6,2.15,"D",1,0
0,1,37.6,1.72,"D",0,1
0,0,60.5,0.54,"E",0,1
0,1,46,27.86,"A",1,0
0,1,33.5,2.83,"D",1,0
0,1,58.4,0.46,"B",0,1
0,1,57.9,19.46,"A",1,0
0,1,25,1.76,"D",1,0
0,1,50.4,21.44,"B",0,1
0,1,20.7,0.58,"D",0,0
0,1,32.7,12.34,"A",0,0
0,1,32.4,3.08,"B",1,1
1,1,40.3,3.85,"D",1,0
0,1,27.1,1.73,"D",1,0
0,1,49.9,15.75,"D",0,1
0,1,52.2,1.09,"D",1,1
0,1,43.3,15.13,"B",0,1
0,1,65.8,23.85,"B",1,0
0,1,48.8,20.7,"B",1,1
0,1,52.4,21.87,"A",0,1
0,1,36.3,1.01,"E",1,0
0,1,38.4,3.69,"D",1,1
0,1,51.1,30.37,"A",1,0
0,1,37.5,2.09,"D",0,1
0,1,49.5,4.7,"D",0,1
0,1,26,1.15,"D",0,1
0,1,28.4,1.72,"E",0,0
0,1,36.1,16.33,"A",0,1
0,1,41.3,10.92,"B",1,0
0,0,38.9,1.82,"C",0,1
0,1,51.1,22.05,"A",0,1
0,1,24.1,1.26,"D",0,1
0,1,57.7,0.6,"D",0,0
0,1,45,0.96,"E",0,0
0,0,41,0.7,"E",0,0
0,1,25.4,1.48,"D",0,0
0,1,75,27.23,"A",0,0
0,1,23.3,0.86,"D",0,1
1,1,40.1,8.73,"D",1,1
0,1,51.2,1.25,"E",0,0
0,1,36.7,1.19,"D",0,0
0,1,76.5,18.19,"A",0,1
0,1,37,1.13,"E",0,0
0,0,47.2,1.27,"E",0,0
0,1,47.7,13.63,"D",0,1
0,1,85.1,17.46,"A",1,1
0,1,35.9,0.57,"E",0,0
0,1,20.2,0.96,"D",1,0
0,1,33.1,5.21,"C",0,0
0,0,46.6,1.62,"E",0,0
0,1,45.8,1.63,"E",0,0
0,1,40,22.3,"A",1,1
0,1,22.7,1.8,"D",0,0
0,1,36.2,1.59,"C",1,1
0,1,27.7,1.02,"E",0,0
0,1,44,0.86,"D",0,1
0,1,26.9,1.13,"B",1,1
0,1,42.8,20.21,"A",0,1
0,1,22.5,0.92,"D",1,0
1,1,48.1,16.04,"C",1,0
0,1,40.7,1.08,"E",0,1
0,1,39.5,18.23,"B",1,1
0,1,24.4,3.04,"D",0,0
0,1,56.5,0.76,"E",0,0
0,0,28.4,0.62,"D",1,0
0,1,50.8,2.71,"E",1,0
0,1,36.2,5.08,"E",1,0
0,1,59.4,34.62,"A",0,1
0,1,45.6,0.79,"E",0,0
0,1,45.4,1.59,"D",0,0
0,1,38.3,0.62,"E",0,0
0,1,77.2,28.38,"A",0,1
0,1,41.5,21.23,"A",0,0
0,1,44.9,3.35,"E",0,1
0,1,51.5,6.58,"D",0,1
0,1,33.9,1.11,"D",0,1
0,1,30.4,2.35,"D",0,0
0,1,29.3,1.08,"E",0,1
0,1,29.7,1.19,"D",0,1
0,1,63.2,4.04,"B",1,1
0,1,48.5,9.03,"B",1,0
0,1,57.7,31.87,"A",1,1
0,1,69.4,9.27,"D",0,1
0,1,49.1,1.08,"E",0,0
0,1,23.1,1.28,"E",0,0
0,0,24.8,2.26,"D",1,0
0,0,49,1.16,"D",1,0
0,1,49.3,1.33,"B",1,1
0,1,43.8,20.44,"A",0,1
0,1,24,1.31,"D",0,1
0,1,29,1.02,"D",1,0
0,1,22.8,2.08,"D",0,0
0,1,52.8,0.7,"C",0,1
0,1,40.1,0.42,"D",1,1
0,1,38.1,1.2,"D",0,1
0,1,49.1,29.58,"A",0,1
0,1,54.5,31.94,"A",1,1
0,1,45.2,22.96,"A",0,1
0,1,36.1,1.34,"E",0,0
0,1,43.6,1.91,"D",0,0
0,1,22.9,0.83,"D",1,1
0,1,64.3,5.64,"D",1,1
0,1,41.4,1.23,"B",1,1
1,1,41.8,19.72,"B",1,0
0,1,40.1,20.77,"A",0,1
0,1,22.8,2.02,"D",0,0
0,1,64.7,31.46,"A",1,1
0,1,42.8,21.26,"A",0,1
0,1,47.3,10.91,"A",1,1
0,0,37.9,1.01,"E",0,0
0,1,50.1,17.55,"A",0,1
0,1,43.2,3.15,"D",1,0
0,1,28,1.92,"B",0,0
0,1,59.9,2.31,"E",0,1
0,1,34.2,1.16,"E",0,1
0,1,26.9,1.48,"D",1,0
0,1,53.9,0.44,"D",0,1
0,1,33.5,0.83,"D",0,0
0,1,31.2,0.42,"E",0,1
0,1,39,1.32,"E",0,0
0,1,41.4,23.71,"A",0,1
0,1,46.7,1.88,"D",0,0
0,1,55.7,38.75,"A",1,1
0,1,56.3,2.67,"D",0,1
0,1,46.3,27.89,"A",1,1
0,1,41.1,1.17,"E",0,0
0,1,53.9,31.65,"A",1,1
0,0,63.3,1.94,"B",1,0
0,1,58.1,0.71,"E",0,0
0,1,58.4,1.25,"E",0,0
0,1,47.8,11.21,"B",1,1
0,1,19.3,0.78,"C",0,0
0,0,27.4,1.54,"E",0,0
0,0,43,3.35,"C",0,0
0,1,46.2,21.94,"A",1,1
0,1,47,0.6,"E",0,1
0,1,33.9,2.43,"D",1,0
0,1,51.9,1.79,"E",1,0
0,1,43.1,24.23,"A",1,1
0,1,46.4,0.65,"E",0,0
0,1,49.4,0.96,"E",0,0
0,1,34.2,1.55,"E",0,0
0,1,26.5,1.29,"C",1,1
0,1,44.4,24.23,"A",1,1
0,1,37.7,3.6,"B",1,1
0,1,59.6,27.6,"A",1,0
0,1,53.7,3.29,"D",1,0
0,1,36.3,1.46,"D",0,1
1,1,42.3,3.15,"D",0,1
0,1,70.6,26.64,"B",1,1
0,1,44.2,1.05,"E",0,0
0,1,26.5,3.06,"B",0,1
0,1,32.4,3.09,"D",1,0
0,1,19.4,1.02,"D",0,0
0,1,43.7,8.05,"A",1,1
0,1,42.3,2.14,"E",1,0
0,1,42.7,6.94,"A",1,0
0,1,51,11.89,"D",0,1
0,0,39.8,1.6,"E",0,0
0,1,64.1,1.07,"C",0,0
1,1,38.4,1.19,"D",0,1
0,1,25.6,6.06,"C",0,0
0,1,34.3,13.79,"B",1,1
1,1,58.6,21.78,"B",0,1
0,0,38.8,2.1,"D",0,0
0,0,31.5,1.01,"E",0,0
0,1,20.8,4.27,"D",1,0
0,1,44.1,1.75,"E",1,0
0,1,34.4,3.09,"C",1,0
0,1,70.5,32.7,"A",1,1
0,1,50.9,4.11,"C",0,0
0,0,40.2,1.51,"E",0,0
0,1,51.2,17.22,"B",1,1
0,1,46.9,1.48,"E",0,0
0,1,32.4,0.76,"E",0,1
0,1,22.9,0.54,"E",0,0
0,1,52,7.79,"C",1,1
0,1,52.4,11.06,"C",0,1
0,1,33.1,0.59,"E",0,0
0,1,42.8,1.2,"E",0,0
0,1,24.7,2.87,"C",1,1
0,1,64.8,38.58,"A",1,1
0,1,32.8,1.6,"D",0,1
0,0,35.6,0.92,"E",0,0
0,1,29.8,2.08,"D",1,1
0,1,51.4,15.65,"C",0,1
0,1,37.9,2.12,"E",0,1
0,1,69,34.96,"A",0,1
0,1,26.5,1.06,"D",0,0
0,0,64.3,1.94,"E",0,0
0,1,36.8,0.83,"C",0,1
0,1,24.9,1.39,"D",0,0
0,1,24.9,0.82,"D",1,0
0,1,48.5,1.19,"E",0,1
0,0,46,1.35,"C",0,0
0,1,23.2,1.81,"E",0,0
0,1,59.5,26.78,"A",1,1
0,1,32.9,1.1,"D",0,0
0,1,48.1,1.12,"B",0,1
0,1,54.5,1.36,"E",1,0
0,1,21.3,1.46,"D",0,0
0,1,43.3,2.3,"E",0,0
0,1,52.9,1.09,"E",0,1
0,1,61.9,0.92,"E",0,0
0,1,50.7,1.02,"E",0,0
0,1,56.7,2.01,"D",0,1
1,0,44.9,2.87,"D",0,1
0,1,41.4,1.94,"D",0,0
1,0,43.7,5.09,"D",0,0
0,1,50.2,25.74,"A",0,1
0,1,34.3,1.79,"D",1,0
0,1,49.7,20.77,"A",1,1
0,1,48.9,4.11,"D",0,0
0,1,32.3,2.08,"D",1,0
1,1,45.4,17.14,"D",0,0
0,1,40.4,18.08,"A",1,1
0,1,41.7,2.46,"C",0,0
1,1,41.5,7.27,"D",1,0
0,1,51.1,6.46,"E",0,1
0,0,40.2,0.32,"E",0,1
0,1,63,12.05,"C",0,0
0,1,45.2,2.73,"D",0,1
0,0,58.8,1.11,"E",1,0
0,1,50.4,1.17,"D",0,0
0,1,34.5,6.3,"C",0,1
0,1,47.6,25.2,"B",1,1
0,1,45.3,21.92,"A",0,1
0,1,32.7,2.07,"E",0,0
0,1,48.6,22.08,"A",0,0
0,1,43.7,8.81,"D",1,1
0,1,29.1,0.94,"B",1,1
0,1,30.4,1.12,"E",0,1
0,1,45.5,1.67,"E",0,0
0,1,30,2.24,"E",0,0
0,0,22.6,0.52,"E",0,0
0,1,41.2,4.28,"B",1,0
0,1,33.1,0.96,"E",0,0
0,1,49,7.15,"C",0,1
0,1,31.9,1.59,"D",1,1
0,1,23.7,1.23,"B",1,1
0,1,29.7,1.04,"D",0,1
0,1,30.5,2.17,"D",0,0
0,1,60.3,29.53,"A",1,1
0,0,54.6,0.61,"E",0,0
0,1,19.6,1.46,"E",0,1
0,1,47.3,10.06,"D",1,1
0,1,25.6,1.28,"D",1,1
0,1,52.2,3.63,"D",0,1
0,1,34.8,1.61,"B",1,0
0,1,48.2,11.54,"D",0,1
0,1,20.1,1.11,"E",0,1
0,1,28.7,2.18,"E",0,0
0,1,46.8,28.11,"A",1,1
0,1,49.2,17.69,"D",0,1
0,0,50.2,1.19,"E",1,0
0,0,49.9,1.53,"E",0,0
0,1,30.1,1.39,"E",0,1
0,1,30.1,0.77,"D",0,0
0,1,38.1,1.77,"E",0,0
0,1,62.1,35.64,"A",1,1
0,1,42.5,2.15,"D",1,1
0,1,27.5,0.44,"C",0,1
1,1,44.3,1.87,"D",1,1
0,1,24.1,0.7,"D",0,0
0,1,26.5,1.63,"D",0,0
0,1,23.8,0.92,"D",0,0
0,1,45.7,1.11,"E",0,1
0,1,57.5,2.37,"D",0,1
0,1,60.9,27.55,"B",1,0
0,1,48.3,2.94,"D",0,1
0,1,50.2,1.44,"E",0,1
0,1,25.4,0.71,"D",0,0
0,1,28.5,1.11,"E",0,0
0,1,36.7,20.36,"A",0,0
0,1,84.3,20.06,"A",0,1
1,1,38.7,15.73,"B",0,1
0,1,37.7,1.18,"E",1,0
0,1,38.5,1.08,"E",0,1
0,1,33.6,0.96,"E",0,0
0,1,37.5,18.73,"A",1,0
1,1,22.8,1.21,"D",1,0
0,1,35.8,1.19,"E",0,1
0,1,35.4,1.17,"D",0,1
0,1,48.8,0.83,"E",0,0
0,1,42.5,1.69,"D",1,0
0,1,22.2,0.8,"D",1,0
0,1,26.8,0.65,"D",1,1
0,1,38.3,2.58,"D",0,0
0,1,49.4,19.71,"C",1,1
0,1,47,24.46,"A",0,0
0,1,49,1.26,"E",0,1
0,1,28.3,2.08,"B",1,0
0,1,50,18.69,"B",1,1
0,1,43,1.27,"E",0,1
0,1,40.4,1.16,"D",0,0
0,0,40.7,0.84,"E",0,0
0,1,55.5,6.36,"E",0,1
0,0,26.9,1.32,"D",0,0
0,1,24.8,1.37,"D",0,0
