MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod.Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
090,RL,91.0,11643.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969.0,1969.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,TA,TA,CBlock,TA,TA,No,LwQ,500.0,Unf,0.0,748.0,1248.0,GasA,TA,Y,SBrkr,1338.0,1296.0,0.0,2634.0,1.0,1.0,2.0,2.0,6.0,2.0,TA,12.0,Typ,0.0,NoFirePlace,Detchd,1969.0,Unf,4.0,968.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,8.0,2009.0,WD ,Normal,2e5
020,RL,62.0,8010.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1958.0,2007.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,TA,TA,Mn,GLQ,745.0,Unf,0.0,206.0,951.0,GasA,Gd,Y,SBrkr,951.0,0.0,0.0,951.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,6.0,Typ,0.0,NoFirePlace,Detchd,1985.0,Unf,2.0,480.0,TA,TA,Y,0.0,0.0,42.0,0.0,0.0,0.0,NoPool,NoFence,Shed,450.0,9.0,2009.0,WD ,Normal,143500.0
020,RL,90.0,10454.0,Pave,NoAccess,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1957.0,1957.0,Hip,CompShg,Plywood,Plywood,Stone,143.0,TA,TA,CBlock,TA,TA,No,Rec,546.0,Unf,0.0,559.0,1105.0,GasA,Gd,Y,FuseA,1105.0,0.0,0.0,1105.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1957.0,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,4.0,2009.0,WD ,Normal,135e3
020,RL,64.0,8712.0,Pave,NoAccess,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957.0,2e3,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,860.0,Unf,0.0,132.0,992.0,GasA,TA,Y,SBrkr,1306.0,0.0,0.0,1306.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1968.0,Unf,1.0,756.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,5.0,2009.0,WD ,Normal,153e3
020,RL,NA,17600.0,Pave,NoAccess,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960.0,1960.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,TA,TA,CBlock,TA,TA,No,BLQ,1270.0,Unf,0.0,208.0,1478.0,GasA,Ex,Y,FuseA,1478.0,0.0,0.0,1478.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,2.0,Gd,Attchd,1960.0,Unf,2.0,498.0,TA,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,12.0,2009.0,WD ,Normal,157500.0
020,RL,80.0,9e3,Pave,NoAccess,IR1,HLS,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,6,1958.0,1958.0,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,82.0,TA,TA,CBlock,Gd,TA,Gd,Unf,0.0,Unf,0.0,160.0,160.0,GasA,Fa,Y,SBrkr,1142.0,0.0,0.0,1142.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Gd,Basment,1958.0,RFn,1.0,384.0,TA,TA,Y,0.0,28.0,64.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,4.0,2009.0,WD ,Normal,113500.0
040,RL,60.0,12144.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949.0,1950.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,Rec,375.0,Unf,0.0,457.0,832.0,GasA,Gd,Y,SBrkr,1036.0,0.0,232.0,1268.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1949.0,Unf,1.0,288.0,TA,TA,Y,0.0,28.0,0.0,0.0,0.0,0.0,NoPool,NoFence,Othr,0.0,9.0,2009.0,WD ,Normal,133e3
090,RL,60.0,8544.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950.0,1950.0,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0.0,NoBasement,0.0,0.0,0.0,Wall,Fa,N,FuseA,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,TA,6.0,Typ,0.0,NoFirePlace,Detchd,1987.0,Unf,2.0,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,6.0,2009.0,WD ,Normal,92900.0
050,RL,60.0,8064.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,621.0,Unf,0.0,174.0,795.0,GasA,Gd,N,SBrkr,765.0,368.0,0.0,1133.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1989.0,Unf,2.0,900.0,TA,TA,Y,0.0,0.0,0.0,0.0,231.0,0.0,NoPool,NoFence,None,0.0,12.0,2009.0,COD,Abnorml,128500.0
090,RL,60.0,7200.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1949.0,1950.0,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0.0,NoBasement,0.0,0.0,0.0,Wall,Fa,N,FuseF,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,TA,6.0,Typ,0.0,NoFirePlace,Detchd,1956.0,Unf,2.0,420.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,6.0,2009.0,WD ,Normal,9e4
050,RL,60.0,7200.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,4,1950.0,1982.0,Gable,CompShg,VinylSd,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,180.0,BLQ,352.0,676.0,1208.0,GasA,Gd,Y,FuseA,1136.0,768.0,0.0,1904.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Min1,0.0,NoFirePlace,Attchd,1950.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,168.0,0.0,0.0,0.0,NoPool,GdPrv,None,0.0,5.0,2009.0,WD ,Normal,138e3
020,RL,71.0,7350.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958.0,1958.0,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1041.0,1041.0,GasA,Gd,Y,SBrkr,1041.0,0.0,0.0,1041.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,Attchd,1958.0,RFn,1.0,294.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,GdWo,None,0.0,3.0,2009.0,WD ,Normal,128e3
020,RL,70.0,7560.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958.0,1965.0,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,504.0,Unf,0.0,525.0,1029.0,GasA,TA,Y,SBrkr,1339.0,0.0,0.0,1339.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Min1,0.0,NoFirePlace,Attchd,1958.0,Unf,1.0,294.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,MnPrv,None,0.0,5.0,2009.0,COD,Abnorml,139e3
020,RL,60.0,7200.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952.0,1952.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,ALQ,630.0,BLQ,102.0,0.0,732.0,GasA,TA,Y,SBrkr,732.0,0.0,0.0,732.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,NoFirePlace,Detchd,1952.0,Unf,1.0,240.0,TA,TA,Y,0.0,68.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,9.0,2009.0,WD ,Normal,118900.0
080,RL,80.0,8e3,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1959.0,1959.0,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,433.0,Rec,95.0,0.0,528.0,GasA,TA,Y,SBrkr,1183.0,0.0,0.0,1183.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,Attchd,1959.0,RFn,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,GdWo,None,0.0,7.0,2009.0,WD ,Normal,138e3
020,RL,70.0,7931.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959.0,1959.0,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1148.0,Unf,0.0,0.0,1148.0,GasA,TA,Y,SBrkr,1148.0,0.0,0.0,1148.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,Attchd,1959.0,Unf,1.0,672.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,GdPrv,None,0.0,7.0,2009.0,WD ,Normal,132500.0
050,RL,60.0,10800.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1949.0,1996.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,TA,Y,FuseF,832.0,629.0,0.0,1461.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,Detchd,1949.0,Unf,1.0,384.0,TA,TA,Y,0.0,204.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,8.0,2009.0,WD ,Normal,133500.0
050,RL,60.0,8064.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1948.0,1994.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,120.0,Unf,0.0,744.0,864.0,GasA,TA,Y,SBrkr,1064.0,0.0,431.0,1495.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,Detchd,1994.0,Unf,2.0,576.0,TA,TA,Y,180.0,36.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,8.0,2009.0,COD,Abnorml,135e3
060,RL,76.0,7570.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1964.0,1964.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,Y,SBrkr,993.0,813.0,0.0,1806.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,8.0,Typ,0.0,NoFirePlace,Attchd,1964.0,Unf,2.0,483.0,TA,TA,Y,0.0,55.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,3.0,2009.0,WD ,Normal,144750.0
090,RL,75.0,8604.0,Pave,NoAccess,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,7,1978.0,1978.0,Gable,CompShg,Plywood,Plywood,BrkFace,124.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,941.0,Unf,0.0,0.0,941.0,GasA,Gd,Y,SBrkr,941.0,0.0,0.0,941.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,4.0,Typ,0.0,NoFirePlace,Attchd,1978.0,Unf,2.0,564.0,TA,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,11.0,2009.0,WD ,Normal,145e3
020,RL,80.0,7936.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1963.0,1963.0,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,826.0,Unf,0.0,219.0,1045.0,GasA,TA,Y,SBrkr,1045.0,0.0,0.0,1045.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Fa,Attchd,1963.0,RFn,1.0,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,4.0,2009.0,WD ,Normal,127e3
020,RL,60.0,6600.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962.0,1962.0,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,894.0,894.0,GasA,Gd,N,SBrkr,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1962.0,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,8.0,2009.0,WD ,Normal,109500.0
050,RM,NA,3950.0,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926.0,2004.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,468.0,Unf,0.0,350.0,818.0,GasA,TA,Y,SBrkr,818.0,406.0,0.0,1224.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1926.0,Unf,1.0,210.0,TA,TA,N,0.0,0.0,116.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,12.0,2009.0,WD ,Normal,115e3
050,RM,60.0,10440.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910.0,1981.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,440.0,440.0,GasA,Gd,Y,SBrkr,682.0,548.0,0.0,1230.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1966.0,Unf,2.0,440.0,TA,TA,Y,74.0,0.0,128.0,0.0,0.0,0.0,NoPool,MnPrv,None,0.0,5.0,2009.0,WD ,Normal,11e4
050,RM,68.0,4080.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935.0,1998.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Gd,Y,SBrkr,861.0,517.0,0.0,1378.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,NoFirePlace,Detchd,1920.0,Unf,1.0,162.0,Fa,Fa,P,54.0,0.0,40.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,6.0,2009.0,WD ,Normal,128900.0
090,RM,57.0,10307.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,6,5,1910.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,LwQ,633.0,Unf,0.0,339.0,972.0,GasA,Gd,N,FuseA,972.0,972.0,0.0,1944.0,1.0,0.0,2.0,0.0,4.0,2.0,TA,12.0,Typ,0.0,NoFirePlace,Detchd,1920.0,Unf,2.0,324.0,Fa,TA,N,0.0,28.0,169.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,6.0,2009.0,WD ,Normal,103500.0
050,RM,52.0,5720.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,676.0,676.0,GasA,Ex,Y,SBrkr,676.0,455.0,0.0,1131.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1941.0,Unf,1.0,200.0,TA,TA,Y,26.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,8.0,2009.0,WD ,Abnorml,66500.0
050,RM,90.0,15660.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1910.0,2003.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,240.0,240.0,GasA,TA,Y,SBrkr,810.0,496.0,0.0,1306.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,6.0,Typ,0.0,NoFirePlace,Detchd,1959.0,Unf,2.0,472.0,Fa,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,MnPrv,None,0.0,7.0,2009.0,WD ,Normal,13e4
070,RM,90.0,9900.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1910.0,2002.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,504.0,504.0,GasA,Ex,Y,SBrkr,764.0,700.0,0.0,1464.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,0.0,NoFirePlace,NoGarage,NA,NoGarage,0.0,0.0,NoGarage,NoGarage,N,0.0,0.0,176.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,3.0,2009.0,WD ,Normal,129e3
070,RM,57.0,6406.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1939.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,421.0,Unf,0.0,269.0,690.0,GasA,TA,Y,FuseA,868.0,690.0,0.0,1558.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Detchd,1939.0,Unf,2.0,400.0,TA,TA,Y,0.0,36.0,0.0,0.0,182.0,0.0,NoPool,MnPrv,None,0.0,10.0,2009.0,WD ,Normal,15e4
070,RM,60.0,6600.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892.0,1965.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,0.0,Unf,0.0,994.0,994.0,GasA,TA,N,SBrkr,1378.0,994.0,0.0,2372.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,11.0,Min2,0.0,NoFirePlace,Attchd,1985.0,RFn,1.0,432.0,TA,TA,Y,0.0,287.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,12.0,2009.0,WD ,Normal,107500.0
190,RM,63.0,7627.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,2fmCon,2Story,4,6,1920.0,1950.0,Gable,CompShg,AsbShng,AsbShng,None,0.0,Fa,TA,BrkTil,Fa,Po,No,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Gd,N,SBrkr,1101.0,600.0,0.0,1701.0,0.0,0.0,2.0,0.0,4.0,2.0,Fa,8.0,Typ,0.0,NoFirePlace,NoGarage,NA,NoGarage,0.0,0.0,NoGarage,NoGarage,N,0.0,0.0,148.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,10.0,2009.0,WD ,Normal,94550.0
090,RM,60.0,7596.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,Duplex,2Story,5,5,1952.0,1952.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,360.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,Gd,Y,SBrkr,960.0,1e3,0.0,1960.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,10.0,Typ,0.0,NoFirePlace,Detchd,1952.0,Unf,2.0,400.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,7.0,2009.0,COD,Normal,124500.0
060,RM,60.0,3378.0,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1946.0,1992.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,651.0,651.0,GasA,Gd,Y,SBrkr,707.0,682.0,0.0,1389.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,2.0,Gd,Detchd,1947.0,Unf,1.0,240.0,TA,TA,P,0.0,0.0,126.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,9.0,2009.0,WD ,Normal,135e3
050,RM,56.0,10134.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1910.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,801.0,801.0,GasA,Gd,N,SBrkr,801.0,646.0,0.0,1447.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,NoGarage,NA,NoGarage,0.0,0.0,NoGarage,NoGarage,N,80.0,0.0,244.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,7.0,2009.0,WD ,Normal,103e3
020,RM,60.0,6e3,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953.0,1953.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,TA,N,SBrkr,936.0,0.0,0.0,936.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Min2,0.0,NoFirePlace,Detchd,1974.0,Unf,2.0,576.0,TA,TA,Y,0.0,32.0,112.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,2.0,2009.0,WD ,Normal,93e3
050,RM,50.0,6e3,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950.0,1970.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Ex,CBlock,TA,TA,No,BLQ,384.0,Unf,0.0,384.0,768.0,GasA,TA,Y,FuseA,768.0,560.0,0.0,1328.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,Detchd,1950.0,Unf,1.0,308.0,TA,TA,Y,0.0,12.0,0.0,0.0,0.0,0.0,NoPool,MnPrv,None,0.0,3.0,2009.0,WD ,Normal,129500.0
190,RM,50.0,6e3,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954.0,1954.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,811.0,811.0,GasA,TA,Y,FuseA,811.0,576.0,0.0,1387.0,0.0,0.0,2.0,0.0,3.0,2.0,Gd,7.0,Typ,0.0,NoFirePlace,BuiltIn,1954.0,Unf,1.0,256.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,11.0,2009.0,WD ,Normal,93e3
030,RM,62.0,7404.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1920.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,861.0,861.0,GasA,TA,Y,SBrkr,861.0,0.0,0.0,861.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1920.0,Unf,2.0,288.0,TA,TA,N,0.0,0.0,128.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,11.0,2009.0,Oth,Normal,8e4
030,RM,50.0,5925.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,4,1940.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,NoBasement,NoBasement,NoBasement,NoBasement,0.0,NoBasement,0.0,0.0,0.0,GasA,Fa,N,FuseA,612.0,0.0,0.0,612.0,0.0,0.0,1.0,0.0,1.0,1.0,TA,4.0,Typ,0.0,NoFirePlace,Detchd,1965.0,Unf,1.0,308.0,TA,Fa,N,0.0,0.0,25.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,10.0,2009.0,WD ,Normal,45e3
