"Churn","MonthlyCharges","SeniorCitizen","PaymentMethod","InternetService","tenure","Contract"
0,90.4,0,"Credit card","Fiber optic",55,"Month-to-month"
0,90.25,0,"Bank transfer","Fiber optic",70,"One year"
1,80.75,0,"Electronic check","Fiber optic",2,"Month-to-month"
0,104.6,0,"Bank transfer","Fiber optic",67,"Two year"
1,91.85,0,"Bank transfer","Fiber optic",65,"Month-to-month"
0,50.2,0,"Credit card","DSL",14,"Month-to-month"
0,95.5,0,"Bank transfer","Fiber optic",20,"Month-to-month"
1,75.35,0,"Electronic check","Fiber optic",1,"Month-to-month"
1,75.45,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,95.4,0,"Bank transfer","Fiber optic",49,"Month-to-month"
0,101.3,0,"Bank transfer","Fiber optic",72,"Two year"
0,53.1,0,"Electronic check","DSL",46,"Month-to-month"
0,84.85,0,"Bank transfer","Fiber optic",24,"Month-to-month"
0,34.25,0,"Electronic check","DSL",5,"Month-to-month"
0,88.6,0,"Credit card","Fiber optic",33,"Month-to-month"
0,60.15,0,"Bank transfer","DSL",42,"One year"
0,99.95,0,"Credit card","Fiber optic",23,"One year"
0,70.7,0,"Bank transfer","Fiber optic",8,"Month-to-month"
0,54.8,0,"Mailed check","DSL",66,"One year"
1,49.55,0,"Bank transfer","DSL",24,"Month-to-month"
0,54.8,1,"Credit card","DSL",24,"Month-to-month"
1,78.6,0,"Credit card","DSL",69,"One year"
0,100.3,0,"Mailed check","Fiber optic",53,"One year"
0,53.6,0,"Electronic check","DSL",60,"Two year"
1,81.1,0,"Electronic check","Fiber optic",7,"Month-to-month"
0,19.35,0,"Credit card","No",20,"One year"
0,85.6,0,"Electronic check","Fiber optic",23,"Month-to-month"
0,80.8,0,"Electronic check","DSL",72,"Two year"
1,74.95,0,"Electronic check","Fiber optic",11,"Month-to-month"
0,19.6,0,"Mailed check","No",21,"Two year"
1,93.55,1,"Electronic check","Fiber optic",1,"Month-to-month"
0,90.7,1,"Electronic check","Fiber optic",31,"Month-to-month"
0,69.75,0,"Mailed check","DSL",57,"Two year"
0,20,0,"Bank transfer","No",45,"Two year"
0,95.25,0,"Electronic check","Fiber optic",10,"Month-to-month"
1,102.1,0,"Credit card","Fiber optic",58,"Month-to-month"
0,19.95,0,"Mailed check","No",14,"Month-to-month"
0,80.85,0,"Mailed check","DSL",27,"One year"
1,90.9,0,"Bank transfer","Fiber optic",14,"Month-to-month"
1,29.2,0,"Mailed check","DSL",12,"Month-to-month"
0,93.3,0,"Bank transfer","Fiber optic",69,"Two year"
1,89.15,0,"Bank transfer","Fiber optic",25,"Month-to-month"
1,108.85,1,"Electronic check","Fiber optic",58,"One year"
0,46.35,0,"Credit card","DSL",35,"Two year"
1,84.75,1,"Electronic check","Fiber optic",16,"Month-to-month"
0,78.75,0,"Credit card","DSL",45,"One year"
0,83.55,0,"Electronic check","Fiber optic",17,"Month-to-month"
1,45.7,0,"Electronic check","DSL",1,"Month-to-month"
0,19.6,0,"Mailed check","No",22,"One year"
1,69.95,1,"Electronic check","Fiber optic",1,"Month-to-month"
0,67.85,0,"Mailed check","DSL",67,"Two year"
0,105.65,0,"Bank transfer","Fiber optic",67,"Two year"
1,44.6,0,"Electronic check","DSL",2,"Month-to-month"
1,74.95,0,"Electronic check","Fiber optic",23,"Month-to-month"
0,75.5,1,"Credit card","Fiber optic",9,"Month-to-month"
0,20.15,0,"Mailed check","No",5,"Month-to-month"
0,45.2,0,"Credit card","DSL",54,"Two year"
1,95.25,0,"Electronic check","Fiber optic",57,"Two year"
1,89.85,0,"Mailed check","Fiber optic",24,"Month-to-month"
1,100.45,0,"Mailed check","Fiber optic",49,"One year"
1,47.15,0,"Electronic check","DSL",5,"Month-to-month"
1,80.2,0,"Electronic check","Fiber optic",2,"Month-to-month"
1,87.1,0,"Mailed check","Fiber optic",4,"Month-to-month"
0,79.25,0,"Bank transfer","DSL",70,"Two year"
1,75.9,0,"Bank transfer","Fiber optic",5,"Month-to-month"
0,85.7,0,"Electronic check","DSL",53,"Month-to-month"
1,98.75,0,"Electronic check","Fiber optic",47,"Month-to-month"
0,20.1,0,"Credit card","No",31,"One year"
0,61.8,0,"Bank transfer","DSL",13,"Month-to-month"
0,49.9,0,"Mailed check","DSL",28,"Month-to-month"
1,86.45,0,"Electronic check","Fiber optic",10,"Month-to-month"
0,20.4,0,"Bank transfer","No",38,"Two year"
1,45.3,0,"Mailed check","DSL",1,"Month-to-month"
1,104.1,0,"Electronic check","Fiber optic",67,"One year"
0,75.4,0,"Mailed check","DSL",52,"One year"
0,108.15,0,"Mailed check","Fiber optic",62,"Two year"
0,86.25,0,"Electronic check","Fiber optic",16,"Month-to-month"
1,81,1,"Electronic check","Fiber optic",5,"Month-to-month"
0,95.7,0,"Electronic check","Fiber optic",12,"One year"
0,116.85,0,"Bank transfer","Fiber optic",72,"Two year"
0,105.75,1,"Bank transfer","Fiber optic",71,"One year"
0,20.15,0,"Mailed check","No",24,"One year"
0,19.6,0,"Mailed check","No",15,"Two year"
1,90.6,0,"Credit card","Fiber optic",67,"One year"
0,60.95,0,"Bank transfer","DSL",2,"Month-to-month"
0,25.05,0,"Mailed check","DSL",5,"Month-to-month"
1,88.15,0,"Electronic check","Fiber optic",15,"Month-to-month"
1,20.2,0,"Mailed check","No",1,"Month-to-month"
0,60.3,0,"Bank transfer","DSL",41,"One year"
0,63.95,0,"Electronic check","DSL",43,"Month-to-month"
0,74.3,1,"Electronic check","Fiber optic",1,"Month-to-month"
0,70.6,1,"Mailed check","Fiber optic",1,"Month-to-month"
1,90.8,0,"Electronic check","Fiber optic",26,"Month-to-month"
1,79.35,0,"Electronic check","Fiber optic",22,"Month-to-month"
0,90.55,0,"Bank transfer","DSL",71,"Two year"
0,19.45,0,"Mailed check","No",7,"Two year"
0,64.45,1,"Bank transfer","DSL",28,"Month-to-month"
0,69.65,1,"Electronic check","Fiber optic",16,"Month-to-month"
0,19.5,0,"Mailed check","No",7,"One year"
0,110.5,0,"Bank transfer","Fiber optic",69,"Two year"
0,24.7,0,"Mailed check","DSL",1,"Month-to-month"
0,77.4,0,"Electronic check","DSL",3,"Month-to-month"
1,96.8,1,"Bank transfer","Fiber optic",21,"Month-to-month"
0,85.4,0,"Bank transfer","Fiber optic",69,"Month-to-month"
0,47.6,0,"Bank transfer","DSL",71,"Two year"
0,19.4,0,"Mailed check","No",69,"Two year"
0,103.85,0,"Electronic check","Fiber optic",48,"Month-to-month"
1,83.35,0,"Bank transfer","Fiber optic",47,"Month-to-month"
1,49.4,0,"Electronic check","DSL",2,"Month-to-month"
0,108.45,0,"Credit card","Fiber optic",45,"Month-to-month"
0,81,0,"Bank transfer","Fiber optic",51,"Month-to-month"
1,79.2,0,"Electronic check","DSL",22,"Month-to-month"
0,86.65,0,"Bank transfer","DSL",72,"Two year"
0,92.95,0,"Electronic check","Fiber optic",37,"Month-to-month"
0,90.35,0,"Electronic check","DSL",71,"Two year"
1,48.7,0,"Electronic check","DSL",7,"Month-to-month"
0,25.15,0,"Credit card","No",66,"Two year"
0,76.4,0,"Bank transfer","DSL",51,"One year"
0,19.55,0,"Bank transfer","No",30,"One year"
0,85.35,0,"Electronic check","Fiber optic",34,"Month-to-month"
0,24.8,0,"Mailed check","No",64,"Two year"
0,103.15,1,"Bank transfer","Fiber optic",65,"One year"
0,100.75,0,"Mailed check","Fiber optic",47,"Month-to-month"
1,95.6,0,"Electronic check","Fiber optic",1,"Month-to-month"
1,59.75,0,"Credit card","DSL",49,"Month-to-month"
0,94.1,0,"Credit card","Fiber optic",67,"Two year"
0,19.35,0,"Bank transfer","No",39,"One year"
0,19.9,0,"Mailed check","No",14,"Month-to-month"
1,108.15,1,"Credit card","Fiber optic",43,"Month-to-month"
0,101.05,1,"Electronic check","Fiber optic",56,"Month-to-month"
0,59.1,0,"Credit card","DSL",14,"One year"
1,71.35,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,55.85,0,"Mailed check","DSL",16,"One year"
0,106.05,0,"Electronic check","Fiber optic",70,"Month-to-month"
0,84.1,1,"Credit card","DSL",72,"Two year"
0,75.3,0,"Credit card","Fiber optic",23,"Month-to-month"
0,24.7,0,"Mailed check","No",21,"Month-to-month"
1,20.15,0,"Mailed check","No",1,"Month-to-month"
1,69.75,0,"Bank transfer","Fiber optic",1,"Month-to-month"
1,93.2,1,"Electronic check","Fiber optic",32,"Month-to-month"
1,80.85,0,"Electronic check","Fiber optic",17,"Month-to-month"
1,33.65,0,"Electronic check","DSL",4,"Month-to-month"
0,55.8,0,"Electronic check","DSL",36,"One year"
0,39.7,0,"Credit card","DSL",50,"Two year"
0,29.5,0,"Credit card","DSL",48,"Month-to-month"
0,20.15,0,"Credit card","No",50,"Two year"
0,79.55,0,"Credit card","DSL",72,"Two year"
0,24.8,0,"Credit card","No",10,"Month-to-month"
0,19.65,0,"Mailed check","No",18,"Month-to-month"
1,79.95,0,"Electronic check","Fiber optic",1,"Month-to-month"
1,19.3,0,"Electronic check","No",1,"Month-to-month"
0,94.05,0,"Electronic check","Fiber optic",9,"Month-to-month"
0,90.75,0,"Mailed check","Fiber optic",2,"Month-to-month"
0,78.85,0,"Credit card","Fiber optic",40,"Month-to-month"
0,99.5,0,"Bank transfer","Fiber optic",69,"One year"
1,99.2,0,"Electronic check","Fiber optic",37,"One year"
0,80.55,0,"Credit card","Fiber optic",18,"Month-to-month"
0,70.2,1,"Electronic check","Fiber optic",11,"Month-to-month"
1,85.2,0,"Credit card","Fiber optic",8,"Month-to-month"
1,75.25,0,"Electronic check","Fiber optic",3,"Month-to-month"
0,59.45,0,"Credit card","DSL",55,"One year"
0,93.35,0,"Electronic check","Fiber optic",33,"Month-to-month"
0,44.95,0,"Bank transfer","DSL",46,"Month-to-month"
0,26.1,0,"Bank transfer","No",34,"Two year"
0,20.2,0,"Electronic check","No",3,"Month-to-month"
0,21.25,0,"Mailed check","No",30,"Two year"
0,59.4,0,"Electronic check","DSL",33,"One year"
0,95,0,"Credit card","Fiber optic",45,"One year"
0,61.9,0,"Mailed check","DSL",40,"Month-to-month"
0,118.65,0,"Electronic check","Fiber optic",71,"Two year"
1,54.35,0,"Electronic check","DSL",1,"Month-to-month"
0,64.45,0,"Bank transfer","DSL",72,"Two year"
0,80.15,0,"Electronic check","Fiber optic",22,"Month-to-month"
0,20.2,0,"Bank transfer","No",46,"One year"
0,21,0,"Mailed check","No",55,"Two year"
0,20.45,0,"Mailed check","No",1,"Month-to-month"
0,75.85,0,"Mailed check","DSL",12,"One year"
0,80.45,0,"Electronic check","Fiber optic",31,"Month-to-month"
1,24.95,0,"Electronic check","DSL",5,"Month-to-month"
0,75.5,0,"Electronic check","DSL",67,"Two year"
0,44.45,0,"Mailed check","DSL",1,"Month-to-month"
1,42.35,0,"Electronic check","DSL",40,"One year"
0,74.55,0,"Credit card","DSL",41,"Month-to-month"
1,75.3,0,"Electronic check","Fiber optic",1,"Month-to-month"
1,94.8,0,"Electronic check","Fiber optic",51,"One year"
0,48.15,0,"Credit card","DSL",42,"Two year"
0,19.65,0,"Mailed check","No",23,"One year"
1,70.55,1,"Electronic check","Fiber optic",1,"Month-to-month"
0,20.15,0,"Mailed check","No",1,"Month-to-month"
0,106.6,0,"Credit card","Fiber optic",56,"Month-to-month"
0,91,0,"Electronic check","Fiber optic",15,"Month-to-month"
0,25.4,0,"Bank transfer","No",12,"Two year"
0,69.95,0,"Bank transfer","DSL",54,"Two year"
0,66.85,0,"Electronic check","DSL",7,"Month-to-month"
1,86.15,0,"Credit card","Fiber optic",33,"Month-to-month"
0,20.15,0,"Electronic check","No",16,"Month-to-month"
0,64.85,0,"Mailed check","DSL",21,"One year"
0,74.85,1,"Electronic check","DSL",30,"Two year"
0,50.5,0,"Mailed check","DSL",3,"Month-to-month"
0,72.9,0,"Electronic check","Fiber optic",11,"Month-to-month"
0,115.05,0,"Credit card","Fiber optic",62,"One year"
0,19,0,"Electronic check","No",18,"Month-to-month"
0,19.55,0,"Mailed check","No",6,"Month-to-month"
0,101.1,0,"Electronic check","Fiber optic",46,"One year"
0,84.1,0,"Electronic check","Fiber optic",21,"Month-to-month"
0,24.15,0,"Bank transfer","No",68,"Two year"
0,50.1,0,"Electronic check","DSL",1,"Month-to-month"
0,74.6,0,"Electronic check","Fiber optic",25,"Month-to-month"
0,19.75,0,"Mailed check","No",24,"Two year"
1,85,0,"Electronic check","Fiber optic",30,"Month-to-month"
1,80.55,0,"Electronic check","Fiber optic",2,"Month-to-month"
0,106.8,0,"Bank transfer","Fiber optic",51,"One year"
0,84.5,0,"Electronic check","DSL",57,"Two year"
0,25.05,0,"Bank transfer","No",15,"Two year"
0,83.7,0,"Bank transfer","DSL",72,"Two year"
1,75.8,0,"Electronic check","Fiber optic",2,"Month-to-month"
0,96.6,0,"Credit card","Fiber optic",28,"Month-to-month"
1,98.5,1,"Electronic check","Fiber optic",29,"Month-to-month"
0,101.1,0,"Credit card","Fiber optic",70,"Two year"
0,20.2,0,"Mailed check","No",13,"One year"
0,94.05,1,"Electronic check","Fiber optic",59,"One year"
1,95.25,1,"Electronic check","Fiber optic",13,"Month-to-month"
1,74.4,1,"Mailed check","Fiber optic",7,"Month-to-month"
0,81,0,"Mailed check","DSL",62,"Two year"
0,60.25,0,"Electronic check","DSL",21,"One year"
0,60.85,0,"Electronic check","DSL",2,"Month-to-month"
0,43.95,0,"Credit card","DSL",1,"Month-to-month"
0,86.05,0,"Electronic check","Fiber optic",4,"Month-to-month"
0,20.25,0,"Credit card","No",19,"One year"
1,85.15,0,"Electronic check","Fiber optic",30,"Month-to-month"
0,19.4,0,"Credit card","No",67,"Two year"
0,102.65,1,"Credit card","Fiber optic",72,"Two year"
0,19.9,0,"Credit card","No",53,"Two year"
0,19.55,0,"Electronic check","No",5,"One year"
0,95.5,1,"Credit card","Fiber optic",71,"Two year"
0,84.15,0,"Credit card","DSL",50,"One year"
0,103.2,0,"Electronic check","Fiber optic",56,"Two year"
0,50.2,0,"Credit card","DSL",2,"Month-to-month"
1,88.55,1,"Electronic check","Fiber optic",2,"Month-to-month"
1,54.75,0,"Electronic check","DSL",24,"Month-to-month"
0,19.95,0,"Credit card","No",46,"Two year"
0,116.25,0,"Electronic check","Fiber optic",71,"Two year"
0,31.2,0,"Electronic check","DSL",29,"Month-to-month"
0,24.45,0,"Bank transfer","No",69,"Two year"
0,84.2,0,"Credit card","DSL",71,"Two year"
1,91.3,1,"Electronic check","Fiber optic",1,"Month-to-month"
0,85.65,1,"Bank transfer","DSL",56,"Two year"
0,21.2,0,"Mailed check","No",56,"One year"
1,79.5,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,25.55,0,"Mailed check","No",28,"One year"
0,20.2,0,"Mailed check","No",19,"Month-to-month"
0,63.85,0,"Electronic check","DSL",66,"Month-to-month"
0,61.95,0,"Mailed check","DSL",17,"One year"
0,25.75,0,"Mailed check","No",52,"Two year"
0,58.2,0,"Electronic check","DSL",19,"One year"
0,85.85,0,"Bank transfer","DSL",36,"One year"
1,70.1,1,"Mailed check","Fiber optic",7,"Month-to-month"
0,104.9,0,"Credit card","Fiber optic",72,"One year"
1,111.3,0,"Electronic check","Fiber optic",67,"One year"
0,99.85,1,"Electronic check","Fiber optic",34,"One year"
1,95.25,1,"Bank transfer","Fiber optic",57,"Month-to-month"
1,86.25,0,"Electronic check","Fiber optic",7,"Month-to-month"
1,100.8,1,"Electronic check","Fiber optic",1,"Month-to-month"
0,19.55,0,"Bank transfer","No",8,"Month-to-month"
0,104,0,"Electronic check","Fiber optic",69,"Two year"
0,104.4,0,"Mailed check","Fiber optic",50,"One year"
0,19.5,0,"Mailed check","No",10,"One year"
0,25.25,0,"Credit card","No",12,"Two year"
1,86.3,0,"Electronic check","Fiber optic",14,"Month-to-month"
0,49.85,0,"Bank transfer","DSL",70,"Two year"
0,108.95,1,"Bank transfer","Fiber optic",64,"Month-to-month"
0,89.9,0,"Credit card","DSL",66,"Two year"
0,82,0,"Credit card","DSL",71,"Two year"
0,89.95,1,"Electronic check","Fiber optic",20,"Month-to-month"
0,79.35,0,"Bank transfer","DSL",72,"Two year"
0,64.05,0,"Credit card","DSL",71,"Two year"
0,101.15,0,"Credit card","Fiber optic",38,"Month-to-month"
1,89.95,0,"Electronic check","Fiber optic",28,"Month-to-month"
1,76.45,1,"Electronic check","Fiber optic",17,"Month-to-month"
0,39.1,0,"Electronic check","DSL",33,"One year"
0,34.6,0,"Mailed check","DSL",23,"Two year"
0,19.55,0,"Electronic check","No",58,"One year"
0,104.45,1,"Bank transfer","Fiber optic",70,"Two year"
0,70.5,0,"Electronic check","Fiber optic",4,"Month-to-month"
0,20.35,0,"Mailed check","No",45,"Two year"
1,70,0,"Electronic check","Fiber optic",10,"Month-to-month"
0,19.45,0,"Credit card","No",36,"Two year"
0,69.9,0,"Mailed check","DSL",54,"Month-to-month"
0,59.7,0,"Mailed check","DSL",23,"Two year"
0,78.35,0,"Credit card","DSL",41,"One year"
0,71.45,1,"Mailed check","Fiber optic",5,"Month-to-month"
0,45.85,0,"Credit card","DSL",27,"One year"
0,95.85,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,35.7,0,"Credit card","DSL",67,"Two year"
0,89.55,1,"Credit card","DSL",72,"Two year"
0,24.95,0,"Credit card","No",56,"Two year"
0,24.85,0,"Electronic check","No",44,"One year"
0,100.8,1,"Electronic check","Fiber optic",66,"Month-to-month"
1,64.4,0,"Mailed check","DSL",34,"One year"
0,105.35,0,"Bank transfer","Fiber optic",69,"Two year"
1,102.45,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,19.65,0,"Credit card","No",40,"Two year"
0,54.45,0,"Bank transfer","DSL",30,"Month-to-month"
0,70.5,0,"Mailed check","DSL",11,"Month-to-month"
0,20.1,0,"Credit card","No",15,"One year"
0,69.35,0,"Electronic check","DSL",11,"Month-to-month"
0,19.8,0,"Bank transfer","No",64,"One year"
0,74.4,1,"Bank transfer","DSL",72,"Two year"
0,93.05,1,"Bank transfer","Fiber optic",72,"Two year"
0,51.2,0,"Mailed check","DSL",1,"Month-to-month"
0,65.6,0,"Credit card","DSL",15,"One year"
0,80.55,0,"Credit card","DSL",60,"One year"
0,52.7,0,"Mailed check","DSL",56,"One year"
0,20.85,0,"Mailed check","No",8,"Two year"
1,80.1,0,"Credit card","Fiber optic",3,"Month-to-month"
0,52.15,0,"Credit card","DSL",49,"Month-to-month"
1,80.2,0,"Electronic check","Fiber optic",2,"Month-to-month"
1,98.15,0,"Bank transfer","Fiber optic",6,"Month-to-month"
0,114.95,0,"Bank transfer","Fiber optic",70,"Two year"
1,112.95,0,"Mailed check","Fiber optic",12,"Month-to-month"
0,104.45,1,"Bank transfer","Fiber optic",52,"One year"
0,113.65,0,"Credit card","Fiber optic",72,"Two year"
0,20.6,0,"Bank transfer","No",40,"Two year"
1,70.9,0,"Mailed check","Fiber optic",1,"Month-to-month"
1,86.85,1,"Electronic check","Fiber optic",3,"Month-to-month"
0,91.55,1,"Electronic check","Fiber optic",40,"Month-to-month"
0,49.85,0,"Electronic check","DSL",1,"Month-to-month"
0,19.8,0,"Credit card","No",30,"One year"
1,99.85,0,"Electronic check","Fiber optic",23,"Month-to-month"
1,74.5,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,104.15,1,"Electronic check","Fiber optic",44,"Month-to-month"
1,109.15,0,"Electronic check","Fiber optic",65,"Month-to-month"
0,48.2,1,"Electronic check","DSL",7,"Month-to-month"
0,25.1,1,"Credit card","No",72,"Two year"
0,100.15,1,"Credit card","Fiber optic",8,"Month-to-month"
1,65.2,0,"Credit card","DSL",16,"Month-to-month"
1,99.5,1,"Credit card","Fiber optic",66,"Month-to-month"
1,71.55,0,"Mailed check","Fiber optic",1,"Month-to-month"
0,55.9,0,"Mailed check","DSL",3,"Month-to-month"
1,93.9,0,"Electronic check","Fiber optic",53,"Month-to-month"
0,64.4,1,"Credit card","DSL",8,"Month-to-month"
1,108.4,1,"Bank transfer","Fiber optic",69,"Two year"
0,85.3,0,"Mailed check","Fiber optic",5,"Month-to-month"
0,107.45,0,"Mailed check","Fiber optic",72,"Two year"
1,48.75,0,"Bank transfer","DSL",13,"Month-to-month"
1,85.65,0,"Electronic check","Fiber optic",4,"Month-to-month"
0,91.3,0,"Credit card","DSL",54,"Two year"
0,85.95,0,"Bank transfer","DSL",72,"Two year"
1,106.7,0,"Electronic check","Fiber optic",12,"Month-to-month"
1,25.15,0,"Electronic check","DSL",1,"Month-to-month"
0,45.2,1,"Electronic check","DSL",1,"Month-to-month"
1,110.35,0,"Electronic check","Fiber optic",54,"One year"
0,79.2,0,"Credit card","Fiber optic",69,"Two year"
0,55.5,0,"Credit card","DSL",48,"Two year"
1,103.25,0,"Credit card","Fiber optic",48,"One year"
0,90.25,0,"Electronic check","Fiber optic",8,"Month-to-month"
0,91.25,0,"Mailed check","DSL",71,"Two year"
1,47.8,0,"Electronic check","DSL",2,"Month-to-month"
0,100.9,0,"Credit card","Fiber optic",67,"One year"
0,97.7,0,"Bank transfer","Fiber optic",34,"Month-to-month"
0,69.85,0,"Electronic check","Fiber optic",3,"Month-to-month"
0,65.6,0,"Mailed check","DSL",9,"One year"
0,104.65,0,"Bank transfer","Fiber optic",71,"One year"
0,90.45,0,"Credit card","Fiber optic",57,"Two year"
0,63.7,0,"Bank transfer","DSL",72,"Two year"
0,104.5,1,"Electronic check","Fiber optic",48,"Month-to-month"
0,20.1,0,"Mailed check","No",18,"One year"
0,104.3,0,"Credit card","Fiber optic",43,"One year"
0,93.25,0,"Bank transfer","DSL",72,"Two year"
0,73.45,0,"Bank transfer","DSL",35,"One year"
0,20.7,0,"Mailed check","No",4,"Month-to-month"
0,25.25,0,"Mailed check","No",49,"Two year"
0,100.5,0,"Bank transfer","Fiber optic",71,"Two year"
0,90.6,0,"Electronic check","Fiber optic",11,"Month-to-month"
0,89.4,0,"Credit card","DSL",63,"Two year"
0,95.45,1,"Bank transfer","Fiber optic",65,"Month-to-month"
0,20.45,0,"Credit card","No",49,"Two year"
1,98.6,0,"Credit card","Fiber optic",29,"Month-to-month"
1,83.05,1,"Electronic check","Fiber optic",15,"Month-to-month"
0,19.95,0,"Electronic check","No",4,"Month-to-month"
0,109.15,0,"Credit card","Fiber optic",72,"One year"
0,85.7,1,"Credit card","Fiber optic",26,"Month-to-month"
