"not.fully.paid","installment","log.annual.inc","fico","revol.bal","inq.last.6mths","pub.rec"
0,224.66,4.38021124200255,727,13.197,2,0
0,94.01,4.63848925822418,737,2.786,2,0
0,256.76,4.62324929158548,742,14.894,3,0
0,203.69,4.96378782906919,807,0.713,0,0
0,39.98,4.49415459236918,702,2.317,0,0
0,320.95,5.00860017077763,742,11.616,0,0
0,191.69,4.65321251431715,762,2.42,1,0
0,232.37,4.99999999784146,687,10.867,0,0
0,181.54,4.47706334561363,702,0.586,3,0
0,315.2,4.69460519956035,682,6.012,1,0
0,216.13,4.74818802712898,692,3.981,1,0
0,191.69,4.61278385859309,742,1.763,1,0
0,272.61,4.87506126229795,682,9.287,1,0
0,533.04,4.9344984533127,737,39.622,1,0
0,356.25,4.39794000699986,742,6.872,0,0
1,309.57,4.11394335211415,727,3.498,1,0
0,632.84,4.84509803956628,677,12.584,2,0
0,340.76,4.60205998998335,692,11.998,0,0
0,123.06,4.54406804414548,662,5.369,0,0
1,167.32,4.30102999586544,712,7.058,0,0
0,116.08,4.47712125443985,722,4.621,0,0
0,381.61,4.54406804414548,672,9.778,0,0
0,521.57,4.89209460457023,772,0.8,2,0
0,692.29,4.84509803956628,722,20.45,1,0
0,272.61,4.32221929486179,682,5.142,2,0
0,276.3,5.00432137559652,672,17.588,0,0
0,401.6,4.94448267064736,717,29.755,2,0
0,331.64,4.65321251431715,752,5.811,1,0
0,534.41,4.6720978576351,687,5.33,0,0
0,545.61,4.94940952439731,772,10.359,0,0
0,373.15,4.38021124200255,697,8.476,0,0
0,125.35,4.68124123742335,772,0.703,0,0
0,160.48,4.6551768673453,732,4.637,1,0
0,266.36,4.91907809377505,787,7.439,0,0
0,168.86,5.15228834586687,687,71.053,2,1
0,312.38,4.71600334469293,702,9.19,0,0
0,263.89,4.45939248944254,732,9.321,2,0
0,31.2,4.95904139427586,752,21.003,2,0
0,421.89,4.55630250187984,662,12.683,0,1
0,351.42,4.81867025620872,747,4.148,2,0
0,342.29,4.92941892768058,682,3.52,1,0
0,333.15,4.7520484490639,762,2.435,2,0
0,335.63,4.80617997296685,697,17.105,1,0
0,337.71,4.52504480798658,772,0.026,0,0
0,119.94,4.47712125443985,717,0.09,2,0
0,167.27,4.20401139547594,667,1.101,1,0
0,224.58,4.92941892768058,777,3.712,2,0
0,441.84,4.79934055146277,717,10.513,1,0
0,339.23,4.87506126229795,742,24.485,5,0
0,605.13,4.74036268766386,747,16.955,5,0
0,331.64,4.73623709854713,732,11.628,0,1
0,81.05,4.8904210203836,677,5.396,2,1
1,574.1,4.71596993441844,732,13.429,0,0
0,340.76,4.6720978576351,692,1.4,0,1
0,135.7,4.30102999586544,702,1.067,2,0
0,322.88,4.68124123742335,727,21.326,1,0
0,313.37,5.04590946729891,787,7.195,1,0
0,385.14,4.77815124986065,807,1.977,3,0
1,334.67,4.57749179913902,672,26.788,3,0
0,836.66,4.92941892768058,762,93.559,1,0
0,193.4,4.65609820137393,667,0.26,3,1
0,669.33,4.95424250973794,792,3.719,1,0
0,405.25,4.63346845354896,722,7.879,2,0
0,435.07,4.81294008361265,712,13.407,0,0
0,255.57,4.50514997754605,712,1.805,2,0
0,192.57,4.64345267522656,732,11.741,0,0
1,350.02,4.75587485705499,682,1.815,2,0
0,780.34,4.81954393510386,677,27.302,0,0
1,412.6,4.56820172336067,682,8.748,1,0
0,188.02,4.3654505453823,757,1.112,0,0
0,405.62,4.68574173993747,682,15.677,3,0
1,401.6,4.72430864470472,717,7.464,2,0
0,165.82,4.68124123742335,722,15.155,2,0
0,147.67,4.41497334927213,712,6.154,0,0
0,86.35,4.24738399278141,672,5.002,3,0
0,504.27,4.47712125443985,717,20.105,3,0
1,185.35,4.56702636614663,732,9.619,0,0
0,221.5,4.57982931101486,687,12.518,0,0
0,276.3,4.65321251431715,672,8.441,1,1
0,292.26,4.92941892768058,677,7.429,1,0
0,87.02,4.20411998255955,697,7.155,1,0
0,167.73,4.72427586850017,682,4.341,2,0
0,224.66,5.02118929944358,762,8.035,1,0
0,374.6,4.61278385859309,667,21.765,0,0
0,168.86,4.76342799376768,722,5.176,0,0
1,290.95,4.74033110142619,707,3.441,0,0
0,171.15,4.41060854206888,697,4.852,2,0
0,718.84,5.004338573658,667,18.606,0,0
0,198.99,4.57982931101486,722,17.511,3,0
0,532.05,4.66275783364839,672,14.608,1,0
0,166.58,4.86923171878148,712,13.344,2,0
0,298.48,4.92941892768058,732,5.39,0,1
0,143.77,4.27186483006795,677,2.255,1,0
1,207.66,4.49692964724964,747,2.53,0,0
0,504.27,5.00860017077763,722,0.002,2,0
0,399.78,4.55630250187984,677,24.029,1,0
0,63.9,4.75201770101458,787,0.021,2,0
0,684.58,4.92939848978226,702,17.811,1,0
0,499.73,5.17609125771875,752,0,1,0
1,240.15,4.50514997754605,682,5.999,1,0
0,248.74,4.69019608129111,737,6.72,0,0
0,281.26,4.58433122498605,667,3.292,1,0
1,527.36,4.79239168774925,687,15.896,1,0
0,567.52,4.84509803956628,667,0.438,3,0
0,693.83,4.89984237904088,682,18.636,3,0
0,552.59,4.73556696478978,682,17.436,1,0
0,836.66,5.17609125771875,762,14.911,1,0
0,498.55,4.47712125443985,697,20.392,1,0
1,287.05,4.87506126229795,697,30.532,3,0
1,248.37,4.81294008361265,727,31.939,1,0
0,188.02,4.6483600117825,752,5.97,1,0
0,447.78,4.60205998998335,727,9.721,2,0
0,160.48,4.97774188883348,727,9.347,2,0
0,348.23,5.0530784444847,727,13.61,0,0
1,51.81,4.57982931101486,667,1.781,3,0
0,159.74,4.69897000242066,737,7.17,1,0
0,530.63,4.92941892768058,757,29.204,2,0
1,274.45,4.59217675914457,737,16.09,3,0
0,49.91,4.36172783388465,757,2.753,0,0
0,372.55,4.69900474597921,742,56.348,0,0
0,417.23,4.62324929158548,787,0,1,0
0,379.92,4.87506126229795,702,11.197,2,0
0,319.47,4.74036268766386,782,0.099,1,0
1,251,4.60205998998335,787,0.298,0,0
0,331.64,4.72427586850017,727,4.435,0,0
1,113.76,4.07918124614745,672,3.352,0,0
0,407.08,4.83250891090033,697,43.863,2,0
0,235.33,4.78175537290707,682,3.706,0,0
0,405.25,4.74036268766386,707,9.03,2,0
0,313.37,4.92939848978226,772,2.227,0,0
1,286.24,4.65321251431715,697,1.924,1,0
0,481.42,4.99999999784146,802,21.267,1,0
0,160.48,4.88277490990821,722,2.602,1,0
0,529.71,4.81291335713023,672,7.467,2,0
0,158.25,4.6551768673453,747,26.272,1,0
0,280.02,4.90308998540416,662,10.702,0,0
0,311.91,4.38021124200255,737,0.4,1,0
0,666.3,4.92941892768058,787,13.893,4,0
1,527.13,4.80280108372464,732,41.921,0,0
0,233.22,4.47712125443985,737,8.351,3,0
0,416.3,4.46239799834688,672,4.77,2,2
0,525.03,5.0530784444847,757,50.91,0,0
0,232.76,4.57403126687715,707,1.356,2,0
0,669.33,4.83250891090033,732,25.313,2,0
0,599.67,4.72037432756371,742,17.064,0,0
0,117.14,4.54406804414548,707,7.73,1,0
0,362.19,4.74036268766386,702,20.854,2,0
1,101.77,4.81954393510386,687,15.093,1,0
1,120.88,4.99119062091041,672,36.162,3,0
0,100.28,4.64345267522656,742,0.849,0,0
0,470.05,4.8481891175124,727,8.952,1,0
0,806.83,4.87506126229795,772,7.815,0,0
0,386.82,4.80482067901089,687,10.673,0,0
0,245.02,4.66275783364839,677,5.546,0,0
0,320.95,4.57938614823963,737,1.571,0,0
0,247.2,4.74036268766386,662,4.747,1,0
0,172.35,4.50520426001335,757,6.86,0,0
0,168.86,4.51851393968306,697,4.536,0,1
0,245.02,4.40140053926172,662,4.748,2,0
1,844.26,5.09691001462171,727,14.323,1,0
0,632.99,5.02118929944358,752,49.836,1,0
0,290.07,4.87506126229795,662,8.111,2,0
0,198.99,4.81954393510386,722,18.136,0,0
0,404.31,4.54317520852075,662,22.416,1,0
0,537.89,4.62221402474246,717,16.016,0,0
0,237.46,4.56960796889308,707,3.915,0,0
1,258.2,4.6201360559349,717,14.61,0,0
0,263.23,4.84509803956628,777,1.506,0,0
0,172.35,4.90848501729149,782,4.59,0,0
0,168.09,4.47712125443985,757,0.724,1,0
1,337.71,4.65321251431715,732,2.025,1,0
1,374.29,4.84507322397959,722,16.81,2,0
0,215.04,4.13033376830977,807,0.035,0,0
0,125.35,4.84507322397959,757,3.008,0,0
0,407.08,4.77815124986065,697,12.54,1,0
0,385.14,4.74061529504926,757,25.133,1,0
0,331.95,4.69897000242066,692,4.7,1,0
1,342.29,5.20411998082495,677,10.843,0,0
1,407.08,4.40769675825667,722,11.377,1,0
0,320.95,4.70139526783951,737,1.251,1,1
1,477.01,4.47712125443985,687,5.269,3,0
0,499.73,5.01436510430403,772,11.7,0,0
0,84.05,4.63346845354896,687,1.58,1,0
0,339.23,4.87506126229795,732,26.694,3,0
0,504.27,4.81291335713023,717,27.201,0,0
0,320.95,4.60205998998335,742,7.108,2,0
0,687.66,5.4132997637852,697,58.981,2,0
0,156.69,4.74036268766386,757,1.012,0,0
0,666.3,4.71180723049528,782,0.099,0,0
1,104.54,4.77815124986065,672,1.048,1,0
0,276.3,4.47712125443985,677,21.202,0,0
0,313.08,4.53147891547953,747,16.248,0,0
0,159.74,4.39794000699986,777,3.901,2,0
0,672.36,4.94442502674078,787,45.21,1,0
1,894.61,5.42324587177908,692,35.172,0,0
0,687.66,4.85733249730064,697,18.789,3,0
0,399.78,4.77815124986065,742,24.904,2,0
0,410.75,4.79381831472169,682,4.532,0,0
0,474.97,4.94351924914049,662,6.021,0,0
0,391.87,4.66181268725332,697,11.361,0,0
0,224.66,4.96380670785032,757,0.962,0,0
0,690.74,4.65321251431715,697,1.483,0,0
0,91.27,4.25324105363055,727,0.859,0,0
0,356.27,4.77815124986065,662,6.07,1,0
0,340.76,4.53781909376194,692,8.316,0,0
0,399.6,4.79831218990202,712,16.353,0,0
0,67.85,4.29296454540434,692,6.191,1,0
0,513.51,5.07918124528145,802,8.823,1,0
0,242.05,4.69900474597921,702,19.434,2,0
1,301.2,4.96375006282105,722,42.813,2,0
0,207.87,4.86628734116841,662,14.417,0,0
0,542.77,5.32221929486438,707,46.392,1,0
0,190.81,4.63350885162166,667,1.953,2,0
0,191.69,4.82607480340738,747,42.518,2,0
0,191.69,4.75587485705499,777,14.65,5,0
0,167.34,5.02118929944358,707,70.432,0,0
0,666.3,5.07918124528145,782,3.606,0,0
0,260.19,5.37032800986347,672,82.153,0,0
0,51.58,4.87946289333032,677,0.457,0,0
1,294.88,4.34242268067435,672,11.131,1,0
1,187.42,4.54406804414548,702,15.341,1,0
0,312.21,4.85733249730064,747,0.7,7,0
0,303.94,4.60205998998335,727,1.813,1,1
0,244.25,4.94694327026526,687,28.767,1,0
0,156.12,4.91381385401389,667,0,1,1
1,329.46,4.65321251431715,682,13.575,0,0
0,284.95,4.79239168774925,692,9.631,3,0
0,814.15,4.99999999784146,737,0.005,3,0
0,511.14,4.76342799376768,707,15.166,2,0
0,55.02,4.40993312294768,692,0,0,1
0,333.15,4.32221929486179,717,6.711,1,0
1,413.69,4.38021124200255,707,4.85,1,0
0,528.22,5.47712125313955,697,41.491,0,0
0,238.53,4.43136376199339,697,7.494,0,0
1,676.02,4.81291335713023,702,11.667,1,0
0,169.62,4.90311170012825,697,3.048,0,0
0,506.56,4.86628734116841,727,49.542,2,0
0,319.47,4.54856138080065,762,12.255,0,0
0,63.9,4.80617997296685,742,0,0,0
1,171.92,5.02949740934067,697,4.233,0,0
0,164.3,4.56110138207481,672,8.038,0,0
0,255.58,5.13033376961524,752,79.821,0,0
0,663.28,4.64933485957719,772,22.828,1,0
0,681.51,5.14300230034132,712,7.629,0,0
0,124.77,4.57978359717769,802,3.199,0,0
1,836.66,5.0606978415065,762,30.215,1,0
0,170.38,4.53341614247435,692,0.445,2,0
0,313.37,4.77815124986065,792,1.858,0,0
0,420.02,4.66272006740025,667,7.805,0,0
0,385.14,4.87506126229795,757,2.3,0,0
0,436.17,5.03742649741457,702,39.311,0,0
0,194.95,4.63346845354896,797,2.094,1,0
1,353.14,4.68124123742335,672,3.996,0,1
0,170.12,4.90848501729149,692,25.972,1,0
1,527.36,4.69897000242066,702,5.918,1,0
0,238.79,4.64349215693791,712,9.144,0,0
0,198.99,4.84509803956628,722,4.965,0,0
0,336.18,5.12057393052466,712,3.462,0,0
1,172.69,4.75587485705499,687,3.335,2,0
0,199.89,4.60205998998335,747,0.297,0,0
0,210.01,4.71600334469293,667,7.16,1,0
0,432.26,4.79239168774925,707,6.214,0,0
0,560.56,4.65321251431715,712,11.86,1,0
0,170.38,4.53781909376194,697,0.693,1,0
0,141.26,4.98677173535827,667,34.008,0,0
0,414.45,4.74896286060004,677,7.81,1,0
0,405.25,4.92427928700628,702,15.127,0,1
0,324.2,4.64345267522656,702,7.491,0,0
0,684.73,4.71007503392538,687,43.62,0,0
0,442.08,4.87506126229795,692,24.769,2,0
0,222.49,4.81294008361265,757,4.409,3,0
1,313.2,4.99999999784146,692,46.268,1,0
0,414.55,4.77815124986065,737,12.663,1,0
0,139.39,4.44715803170818,672,4.071,0,0
0,533.43,5.20411998082495,682,15.214,0,0
0,654.28,4.82573760848574,777,12.683,0,0
1,385.02,4.84509803956628,662,9.649,0,0
0,706.59,4.99998262606218,677,22.739,0,0
0,150.42,4.79239168774925,787,3.473,4,0
0,336.18,4.68124123742335,707,7.35,3,0
0,690.74,4.89209460457023,687,19.367,2,0
0,401.6,4.55630250187984,712,13.376,2,0
1,379.94,5.08600370758601,722,0,1,0
0,433.28,4.73239376175714,757,18.116,0,0
0,165.32,4.49037430210912,812,1.674,1,0
0,50.66,4.47712125443985,682,10.926,2,0
0,192.55,4.51188336170943,672,3.805,2,0
0,333.15,4.87506126229795,712,9.484,0,0
0,150.3,4.63346845354896,662,9.753,1,0
1,410.75,4.96378782906919,692,0.752,2,0
0,138.77,4.34242268067435,667,0.555,2,0
1,328.14,4.60205998998335,662,4.485,0,0
0,263.57,4.59769518712305,757,29.576,2,0
0,481.36,4.56994479032146,682,1.84,1,0
0,560.56,4.77815124986065,727,25.409,0,0
0,687.06,4.76826801467892,677,20.732,0,0
0,266.52,4.85733249730064,782,54.855,0,0
0,156.69,4.89762709066108,782,0.033,2,0
0,543.3,5.0700378654932,762,3.524,2,0
0,149.92,4.68574173993747,712,5.198,2,0
0,255.58,4.69649617853578,762,1.575,0,0
0,675.68,4.69897000242066,667,9.246,2,1
0,209.08,4.94458136406837,662,24.214,0,0
0,159.74,4.67024585224647,792,1.767,0,0
0,375.37,5.04139268308466,762,12.311,2,0
0,407.08,4.90308998540416,692,8.762,3,0
0,290.43,4.66275783364839,702,0.553,1,0
0,68.16,4.72523353994811,692,16.306,0,0
0,55.02,3.9078411427131,682,2.816,2,0
1,144.43,4.57978359717769,747,0.752,1,0
1,524.34,4.77815124986065,712,51.79,1,0
0,519.21,4.60201656053516,662,15.586,0,0
0,140.63,4.24551266780275,677,0.301,0,0
0,596.96,4.85733249730064,747,23.518,2,0
0,174.24,4.57978359717769,702,0.26,1,0
0,867.29,5.07918124528145,712,3.173,1,0
0,313.62,4.54406804414548,712,8.534,2,0
0,234.27,4.39787051553981,717,4.702,1,0
0,457.05,4.63548374497689,672,2.35,0,0
0,287.53,5.04921802254978,802,1.074,1,0
0,138.15,4.41504015679228,672,2.229,3,0
0,320.95,4.62324929158548,752,0.974,1,0
0,351.58,4.94446293196316,662,12.125,2,0
0,699.73,4.77815124986065,742,24.03,3,0
1,354.7,4.41497334927213,687,5.785,1,0
1,51.58,4.77815124986065,667,2.287,1,0
0,216.13,4.90308998540416,697,22.63,1,0
0,306.68,4.90308998540416,697,3.23,0,0
0,313.37,5.25527250515874,772,22.141,1,0
0,449.32,5.09691001462171,747,17.649,0,0
0,307.31,4.75584437826825,717,8.305,0,0
0,684.58,5.04139268308466,702,25.277,0,0
0,86.56,4.26623169666521,762,1.223,1,0
0,123.23,4.56820172336067,697,3.437,1,0
0,504.27,4.92941892768058,722,27.662,0,0
0,143.97,4.07918124614745,682,1.95,0,0
0,123.23,4.47712125443985,727,0.001,0,1
1,67.55,4.39794000699986,687,0.635,0,0
0,334.53,4.84509803956628,667,22.875,0,0
0,320.95,4.68124123742335,742,9.66,2,0
0,249.53,4.69897000242066,722,9.287,2,0
0,255.58,4.64345267522656,762,24.142,0,0
0,223.89,4.57978359717769,687,2.415,2,0
0,313.37,4.93951925364498,797,33.85,3,0
0,280.97,5.11397007903345,777,6.638,0,0
0,95.83,4.90308998540416,687,0.064,1,0
0,425.64,4.98227123284415,672,24.249,1,0
0,282.03,4.75587485705499,772,57.033,0,0
0,48.15,4.38021124200255,757,0,0,0
1,117.14,5.10720996838765,702,16.146,3,0
0,198.99,4.54411767531888,737,1.003,2,0
1,201.71,4.49831055169903,742,7.699,1,0
0,226.93,4.47712125443985,697,6.593,2,0
0,104.08,4.61909333225563,662,4.285,3,0
1,676.02,4.89209460457023,727,5.142,0,0
0,127.18,4.56815477178424,732,0.168,0,0
0,215.16,4.39794000699986,702,4.072,0,0
0,439.66,4.63342805547625,667,7.722,2,0
0,672.36,4.62324929158548,752,1.954,5,0
0,133.87,4.91379266478612,702,36.462,1,0
0,602.4,5.03342375717794,727,14.191,1,0
0,111.77,4.64437949873745,772,1.06,2,0
0,188.02,4.59106460914942,752,4.487,0,0
0,281.9,4.65321251431715,732,14.439,1,0
1,50.58,4.99447552882674,677,36.192,0,0
1,168.09,4.76422098074808,767,0.011,0,0
0,333.15,4.54406804414548,717,9.985,0,0
0,272.61,5.23826695773331,687,14.324,2,0
0,51.58,4.74942709968647,672,15.198,0,0
0,481.42,4.68124123742335,712,0.01,0,0
0,141,4.98227123284415,682,39.502,0,0
0,504.27,4.74036268766386,712,9.483,0,0
0,304.9,4.74036268766386,747,28.962,0,0
0,124.77,4.55990662492626,742,1.41,0,0
0,110.03,4.59106460914942,687,6.039,2,0
0,421.89,4.69900474597921,662,11.66,2,0
0,497.46,5.11394335255103,747,9.642,0,0
0,31.34,4.39794000699986,742,3.106,0,0
0,175.49,4.87506126229795,782,0,1,0
0,399.78,4.77815124986065,727,19.817,2,0
0,326.49,4.85125835044607,722,9.63,0,1
0,246.45,4.63342805547625,702,1.621,1,0
0,212.25,4.77815124986065,797,3.391,2,0
0,188.02,4.90308998540416,757,12.454,0,0
0,116.61,4.8325344604447,727,53.059,3,0
0,345.37,5.09692391204513,677,12.403,2,0
0,155.96,4.50514997754605,782,0.695,0,0
0,273.19,4.53147891547953,732,6.383,1,0
0,109.24,4.85733249730064,677,2.596,3,0
0,252.14,4.54411767531888,707,10.638,0,0
0,41.45,4.26245108980447,687,1.716,0,0
0,85.19,4.41161970556815,677,1.838,0,0
0,319.47,5.22009762269884,752,56.153,1,0
0,287.05,4.50514997754605,697,9.172,0,0
0,202.63,4.84509803956628,692,22.713,1,0
0,33.62,4.38021124200255,687,2.533,0,1
0,95.85,4.38021124200255,762,1.87,0,0
0,187.15,5.30103868349484,712,7.926,3,0
0,250.69,4.56878821200082,712,12.269,2,0
0,181.54,4.54406804414548,707,7.828,2,0
0,305.31,4.85733249730064,687,8.081,0,0
0,255.58,4.81291335713023,782,3.845,0,0
0,499.73,4.90633504245883,742,11.774,0,0
1,285.66,4.81291335713023,702,21.438,1,1
0,156.69,4.74033110142619,762,6.576,0,0
0,192.51,4.83250891090033,662,10.311,0,1
0,198.53,4.92941892768058,687,6.419,0,0
0,666.3,5.06447296366222,807,0,2,0
0,605.13,4.47920088225233,727,22.099,0,0
0,902.54,5.07718615288987,667,45.414,0,0
0,77.98,4.79934055146277,747,27.222,1,0
0,346.62,5.02938377618948,737,4.229,0,0
0,268.53,4.53147891547953,677,22.556,0,0
0,506.39,4.71600334469293,737,32.709,0,0
0,263.19,4.69897000242066,737,2.14,3,0
0,192.57,4.85490695827627,777,0.257,0,0
0,238.53,4.84509803956628,682,8.299,0,0
0,325.86,5.02530586392098,767,9.943,0,0
1,313.37,4.49415459236918,772,0.944,2,0
0,139.39,4.34139495144636,662,0.37,1,0
0,464.3,4.50514997754605,737,4.577,2,0
0,215.34,4.82604887602681,667,5.636,2,0
0,202.63,4.67743356489621,687,18.634,1,0
0,115.86,4.79934055146277,692,18.212,1,0
0,115.54,4.91539983666057,762,0.849,0,0
0,233.21,4.00000000001034,717,0,2,0
0,200.8,4.73239376175714,742,1.51,1,0
0,111.77,4.62324929158548,772,2.521,0,0
0,238.16,4.51851393968306,777,1.805,2,0
0,481.42,4.87506126229795,787,5.544,0,0
1,790.73,5.30535137101732,667,31.008,3,0
0,266.52,4.54406804414548,732,2.722,2,0
0,397.97,4.97768703309747,742,14.989,1,0
1,340.76,4.55630250187984,732,6.729,1,0
0,448.98,4.54406804414548,677,21.124,3,0
0,367.52,4.77815124986065,677,24.151,3,0
0,506.56,4.49136169232845,757,4.923,2,0
0,513.44,4.79934055146277,702,26.803,0,0
0,228.61,4.30102999586544,687,7.783,0,0
0,415.31,4.95424250973794,782,9.957,0,0
0,250.69,4.99998262606218,712,5.262,0,0
0,533.04,4.76342799376768,772,10.144,0,0
0,256.76,4.70757017535683,792,0.132,3,0
0,515,4.85733249730064,722,6.759,3,0
0,76.68,4.73639650199377,737,2.184,1,0
0,508.84,4.62324929158548,712,8.644,0,0
0,102.71,4.62060446424835,717,6.479,1,0
0,338.43,5.13033376961524,792,10.232,2,0
0,343.83,4.74036268766386,682,20.344,0,0
1,378.23,4.80482067901089,732,8.897,3,0
0,469.33,4.80574546133771,682,34.847,1,0
0,324.2,4.34242268067435,732,11.246,0,0
0,163.57,4.88846031977204,677,19.146,3,0
0,334.67,4.95424250973794,762,28.872,1,0
0,149.24,4.72174468300013,722,0.85,0,0
0,449.32,4.87506126229795,812,45.05,0,0
0,112.51,4.30102999586544,677,1.715,0,0
0,156.69,4.53147891547953,767,5.748,0,0
0,165.82,4.39346990509947,717,9.764,3,0
0,95.85,4.72427586850017,782,0.722,0,0
0,621.67,4.74818802712898,682,18.451,2,0
0,136.92,4.87506126229795,672,6.855,0,0
0,346.48,4.92039467486872,722,17.61,0,0
0,58.04,4.71733758420023,712,3.002,3,0
0,247.59,4.90848501729149,757,18.54,0,0
0,503.19,4.9344984533127,662,18.991,0,1
0,165.38,4.57403126687715,692,10.8,1,0
0,464.3,5.03342375717794,732,47.016,0,0
0,254.42,4.81291335713023,722,40.31,1,0
0,409.62,5.05318604094259,707,20.46,1,0
0,256.76,4.65321251431715,777,0.025,0,0
1,87.51,4.50661325462982,667,8.072,1,0
0,521.56,5.25527250515874,677,67.579,0,0
1,271.39,4.58221113395668,687,5.545,3,1
0,106.01,4.69897000242066,682,13.427,0,0
0,324.2,4.54406804414548,697,14.852,0,0
0,481.42,4.63245729004969,777,4.963,0,0
0,67.3,4.92168647511925,677,11.386,2,1
0,223.63,4.47712125443985,737,5.842,1,0
1,317.44,4.76339804047727,712,23.802,1,0
0,594.25,4.99122607671191,752,7.921,0,0
0,55.26,4.00000000001034,667,5.704,0,0
0,224.66,4.68124123742335,757,2.108,1,0
0,67.24,4.17609125901905,707,1.545,1,0
0,405.25,4.53524347125051,687,5.244,1,0
0,383.37,4.73239376175714,787,5.3,0,0
0,678.46,4.62324929158548,722,20.563,0,0
0,95.85,4.65321251431715,737,2.009,0,0
0,167.34,4.72427586850017,707,12.053,3,0
0,239.61,4.71600334469293,757,1.447,3,0
0,417.23,4.74818802712898,747,21.456,1,0
0,327.14,4.81291335713023,737,1.208,2,0
0,878.94,5.24054924906578,687,35.01,1,1
0,579.29,4.69897000242066,707,17.613,2,0
0,158.21,4.50514997754605,672,1.404,3,0
0,172.35,4.78103693691744,752,14.026,0,0
0,32.1,3.74036268939846,767,0.566,0,0
0,616.12,4.74036268766386,692,19.976,2,0
0,96.29,4.47712125443985,717,0.893,0,0
0,170.38,4.69016062548961,687,2.987,0,0
1,198.99,4.93951925364498,727,42.987,1,0
0,629.81,4.85418454414918,667,27.914,0,0
0,101.85,4.60205998998335,747,18.467,3,0
0,348.47,4.88081359259849,667,5.466,2,0
0,324.2,5.0530784444847,737,17.533,0,0
0,99.81,4.75969805560986,747,3.176,1,0
0,792.33,4.94741411497076,752,27.806,1,0
0,282.03,4.9127745395463,777,38.216,0,0
0,807.2,5.25644852684335,722,89.832,1,0
0,185.3,4.62324929158548,712,2.953,0,0
0,690.13,5.43136376503604,757,129.705,2,0
0,472.59,4.94423584372152,752,0.039,3,0
0,109.17,4.79934055146277,752,2.733,0,0
0,359.77,4.39787051553981,697,15.175,3,0
0,136.31,4.30102999586544,682,7.231,0,0
0,46.79,4.36180335769505,747,2.413,2,0
1,99.95,4.47712125443985,702,5.431,2,0
0,140.66,4.47712125443985,667,3.825,3,0
0,385.14,5.00432137559652,752,19.326,2,0
0,684.58,5.27875360045659,682,12.531,2,0
0,224.66,5.0132123260601,732,28.365,1,0
1,133.87,4.71600334469293,742,2.386,4,0
0,359.81,4.47712125443985,762,0.256,2,0
0,319.68,4.65321251431715,752,0,5,0
1,283.18,4.39794000699986,702,2.284,2,0
0,93.71,4.68124123742335,752,0.185,1,0
0,109.17,4.99122607671191,752,78.031,0,0
0,492.95,4.96378782906919,732,13.119,0,0
1,825.34,4.85733249730064,752,8.898,1,0
0,279.34,4.39794000699986,712,10.579,1,0
0,96.29,4.71600334469293,722,2.936,1,0
0,268.95,4.81624129928677,702,7.095,2,0
0,281.26,4.84509803956628,752,26.596,7,0
0,95.85,4.50520426001335,732,1.836,1,0
0,792.33,4.67213481609551,747,17.524,2,0
0,192.57,4.87506126229795,732,7.849,1,0
0,65.73,4.56820172336067,742,1.219,2,0
0,290.52,5.00987563286975,707,52.141,1,0
1,297.13,4.64048143649978,707,7.693,3,0
0,96.29,4.87506126229795,722,25.055,1,0
0,223.63,4.77815124986065,747,3.337,1,0
0,237.46,4.71600334469293,692,17.349,0,0
0,80.24,4.55630250187984,717,2.307,0,0
